#scalar perturbations for mode k = 9.845588963938e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:delta_scf             22:theta_scf          
       1.094609023324e+00       2.366341567482e-06      -3.863537377239e-03      -3.413551719929e-06       1.551430415098e-08       3.878576037744e-08       1.047382352671e-14       7.757152075489e-09      -2.897653032953e-03      -3.413551540220e-06       6.010050737628e-01       6.988182247383e-01      -3.863043204371e-03      -5.063130676609e-06       4.647019600660e-04      -2.898420397204e-03      -4.550226061917e-33      -3.867027375389e-03      -5.068352510934e-06       4.651812210833e-04      -4.596619003116e-25                     -inf 
       1.118728248447e+00       2.418588083154e-06      -4.035439293764e-03      -3.643935521745e-06       1.656307200366e-08       4.140768000914e-08       1.168107447183e-14       8.281536001828e-09      -3.026579470351e-03      -3.643935316521e-06       6.009933788518e-01       6.987912317880e-01      -4.034890292752e-03      -5.404986349315e-06       4.853723840066e-04      -3.027431925023e-03      -5.715587276430e-33      -4.039051686442e-03      -5.410560732309e-06       4.858729609574e-04      -5.030728504058e-25                     -inf 
       1.142847473570e+00       2.470839136116e-06      -4.211072143232e-03      -3.884446250447e-06       1.765805349733e-08       4.414513374333e-08       1.299720164825e-14       8.829026748667e-09      -3.158304107457e-03      -3.884446017203e-06       6.009816343530e-01       6.987641884665e-01      -4.210464650562e-03      -5.761880645195e-06       5.064910568905e-04      -3.159247330919e-03      -7.105833833256e-33      -4.214807115320e-03      -5.767823091304e-06       5.070134125183e-04      -5.499494624278e-25                     -inf 
       1.173919508478e+00       2.538159202853e-06      -4.442832161998e-03      -4.209565386382e-06       1.913840623052e-08       4.784601557630e-08       1.486488564543e-14       9.569203115259e-09      -3.332124121540e-03      -4.209565113070e-06       6.009664094418e-01       6.987292346993e-01      -4.442143658195e-03      -6.244343680648e-06       5.343580133672e-04      -3.333193048649e-03      -9.281265281714e-33      -4.446725066993e-03      -6.250783703888e-06       5.349091082040e-04      -6.160429740111e-25                     -inf 
       1.204991543386e+00       2.605486799839e-06      -4.680780767224e-03      -4.552314474146e-06       2.069923117323e-08       5.174807793307e-08       1.694142957883e-14       1.034961558661e-08      -3.510585575469e-03      -4.552314155940e-06       6.009510559247e-01       6.986941105179e-01      -4.680004557224e-03      -6.752990274525e-06       5.629682849236e-04      -3.511790581038e-03      -1.196267312660e-32      -4.684831290001e-03      -6.759954884027e-06       5.635488859655e-04      -6.893347288182e-25                     -inf 
       1.236063578294e+00       2.672821927074e-06      -4.924916020701e-03      -4.913156519956e-06       2.234265184250e-08       5.585662960626e-08       1.924388950481e-14       1.117132592125e-08      -3.693687015587e-03      -4.913156151629e-06       6.009355553345e-01       6.986587797860e-01      -4.924045050383e-03      -7.288509667109e-06       5.923215160724e-04      -3.695039029420e-03      -1.523957350666e-32      -4.929123452566e-03      -7.296026535623e-06       5.929323860754e-04      -7.707197581273e-25                     -inf 
       1.267135613201e+00       2.740164584558e-06      -5.175235965986e-03      -5.292554307552e-06       2.407079161376e-08       6.017697903440e-08       2.179022710109e-14       1.203539580688e-08      -3.881426974563e-03      -5.292553883451e-06       6.009198830848e-01       6.986232019831e-01      -5.174262812800e-03      -7.851590816584e-06       6.224173443684e-04      -3.882937495840e-03      -1.921377380266e-32      -5.179599269685e-03      -7.859688388305e-06       6.230592507916e-04      -8.611569004632e-25                     -inf 
       1.298207648109e+00       2.807514772293e-06      -5.431738628214e-03      -5.690970396792e-06       2.588577237243e-08       6.471443093108e-08       2.459933197847e-14       1.294288618622e-08      -4.073803971248e-03      -5.690969910819e-06       6.009040237387e-01       6.985873488651e-01      -5.430655491811e-03      -8.442922394795e-06       6.532554005344e-04      -4.075485082898e-03      -2.400069350546e-32      -5.436256371055e-03      -8.451629801993e-06       6.539291086189e-04      -9.616728016666e-25                     -inf 
       1.329279683017e+00       2.874872490277e-06      -5.694422012974e-03      -6.108867122258e-06       2.778971523715e-08       6.947428809286e-08       2.769104569664e-14       1.389485761857e-08      -4.270816509835e-03      -6.108866567846e-06       6.008879615504e-01       6.985511935490e-01      -5.693220705843e-03      -9.063192783028e-06       6.848353083272e-04      -4.272680892910e-03      -2.973078454386e-32      -5.699092377847e-03      -9.072539875973e-06       6.855415835436e-04      -1.073365962527e-24                     -inf 
       1.360351717925e+00       2.942237738512e-06      -5.963284104074e-03      -6.546706591762e-06       2.978473985478e-08       7.446184963696e-08       3.108618448556e-14       1.489236992739e-08      -4.472463078178e-03      -6.546705961854e-06       6.008716865565e-01       6.985147169912e-01      -5.961956042175e-03      -9.713090067660e-06       7.171566840820e-04      -4.474524026212e-03      -3.655106077987e-32      -5.968104837034e-03      -9.723107345000e-06       7.178962869487e-04      -1.197410800384e-24                     -inf 
       1.394448032196e+00       3.016168394502e-06      -6.265422496591e-03      -7.050659036803e-06       3.208127203475e-08       8.020318008687e-08       3.518688608570e-14       1.604063601737e-08      -4.699066872589e-03      -7.050658315316e-06       6.008535594073e-01       6.984742865934e-01      -6.263944982291e-03      -1.046115244580e-05       7.534767066215e-04      -4.701359559947e-03      -4.548654611967e-32      -6.270405249004e-03      -1.047194123005e-05       7.542537670561e-04      -1.349235267060e-24                     -inf 
       1.428544346468e+00       3.090108117938e-06      -6.574995713471e-03      -7.579791394400e-06       3.449282865937e-08       8.623207164842e-08       3.970948425801e-14       1.724641432968e-08      -4.931246785275e-03      -7.579790571502e-06       6.008351493843e-01       6.984334240285e-01      -6.573357372204e-03      -1.124662619002e-05       7.906885597447e-04      -4.933788822414e-03      -5.618024057639e-32      -6.580136701370e-03      -1.125822495133e-05       7.915039894239e-04      -1.519219340925e-24                     -inf 
       1.462640660739e+00       3.164056908819e-06      -6.892000998620e-03      -8.134713307465e-06       3.702220793863e-08       9.255551984658e-08       4.468574197935e-14       1.851110396932e-08      -5.169000749166e-03      -8.134712372573e-06       6.008164328656e-01       6.983920965885e-01      -6.890189892975e-03      -1.207041922806e-05       8.287917060190e-04      -5.171810615478e-03      -6.891023426733e-32      -6.897295999952e-03      -1.208286758927e-05       8.296464314727e-04      -1.709265982197e-24                     -inf 
       1.496736975010e+00       3.238014767147e-06      -7.216435562173e-03      -8.716034080055e-06       3.967220368068e-08       9.918050920171e-08       5.014897497189e-14       1.983610184034e-08      -5.412326671865e-03      -8.716033021799e-06       6.007974075067e-01       6.983502963116e-01      -7.214439178337e-03      -1.293343903204e-05       8.677855971191e-04      -5.415423736458e-03      -8.398985000305e-32      -7.221879671939e-03      -1.294677737454e-05       8.686805319019e-04      -1.921413478446e-24                     -inf 
       1.530833289281e+00       3.311981692922e-06      -7.548296578968e-03      -9.324362674595e-06       4.244560933695e-08       1.061140233424e-07       5.613409343448e-14       2.122280466848e-08      -5.661222434500e-03      -9.324361480782e-06       6.007780615158e-01       6.983080054911e-01      -7.546101813174e-03      -1.383659261083e-05       9.076696735068e-04      -5.664626976969e-03      -1.017711291835e-31      -7.553884319450e-03      -1.385086228430e-05       9.086057330818e-04      -2.157842278588e-24                     -inf 
       1.564929603553e+00       3.385957686145e-06      -7.887581189263e-03      -9.960307709033e-06       4.534521683716e-08       1.133630420929e-07       6.267763796196e-14       2.267260841858e-08      -5.915685892264e-03      -9.960306366608e-06       6.007583827344e-01       6.982652067131e-01      -7.885174334242e-03      -1.478078650243e-05       9.484433646866e-04      -5.919419123448e-03      -1.226485658398e-31      -7.893306521702e-03      -1.479602987512e-05       9.494214694534e-04      -2.420881962107e-24                     -inf 
       1.599025917824e+00       3.459942746815e-06      -8.234286498956e-03      -1.062447745402e-05       4.837381535424e-08       1.209345383856e-07       6.981781495667e-14       2.418690767712e-08      -6.175714874583e-03      -1.062447594902e-05       6.007383650697e-01       6.982218899388e-01      -8.231653230399e-03      -1.576692676629e-05       9.901060892949e-04      -6.179798957310e-03      -1.470631086954e-31      -8.240142743326e-03      -1.578318710438e-05       9.911271565629e-04      -2.713018307991e-24                     -inf 
       1.642576864165e+00       3.554456453733e-06      -8.687918267080e-03      -1.151483147511e-05       5.243425002200e-08       1.310856250550e-07       7.986923819139e-14       2.621712501100e-08      -6.515938700746e-03      -1.151482974066e-05       6.007122956617e-01       6.981657949769e-01      -8.684973965947e-03      -1.708896058030e-05       1.044613602778e-03      -6.520504704314e-03      -1.841792005214e-31      -8.693930957314e-03      -1.710658420680e-05       1.045690873732e-03      -3.132706852337e-24                     -inf 
       1.686127810507e+00       3.648984953965e-06      -9.153645742456e-03      -1.245349115982e-05       5.671548156126e-08       1.417887039032e-07       9.104662565384e-14       2.835774078063e-08      -6.865234307359e-03      -1.245348916955e-05       6.006856484591e-01       6.981088178369e-01      -9.150364662926e-03      -1.848279213510e-05       1.100569322193e-03      -6.870322054803e-03      -2.290304101992e-31      -9.159801603801e-03      -1.850185313052e-05       1.101704292666e-03      -3.610130140419e-24                     -inf 
       1.729678756848e+00       3.743528247510e-06      -9.631462637404e-03      -1.344172154658e-05       6.122330790219e-08       1.530582697555e-07       1.034420468355e-13       3.061165395110e-08      -7.223596978663e-03      -1.344171927194e-05       6.006584128075e-01       6.980509427337e-01      -9.627817651532e-03      -1.995030601096e-05       1.157971956055e-03      -7.229248424325e-03      -2.829381249800e-31      -9.637747001806e-03      -1.997088039556e-05       1.159166120124e-03      -4.151695738359e-24                     -inf 
       1.773229703190e+00       3.838086334371e-06      -1.012136256553e-02      -1.448078671401e-05       6.596351955344e-08       1.649087988836e-07       1.171524524620e-13       3.298175977672e-08      -7.591021924864e-03      -1.448078412417e-05       6.006305849245e-01       6.979921622496e-01      -1.011732512728e-02      -2.149338541987e-05       1.216820182368e-03      -7.597281209465e-03      -3.474058730253e-31      -1.012775923442e-02      -2.151555093677e-05       1.218075020167e-03      -4.764316552910e-24                     -inf 
       1.816780649531e+00       3.932659214548e-06      -1.062333904366e-02      -1.557194977076e-05       7.094190478761e-08       1.773547619690e-07       1.322798089275e-13       3.547095239381e-08      -7.967504283579e-03      -1.557194683247e-05       6.006021465314e-01       6.979324533967e-01      -1.061887915296e-02      -2.311391217873e-05       1.277112649222e-03      -7.974417789250e-03      -4.241388887691e-31      -1.062983053078e-02      -2.313774887770e-05       1.278429660453e-03      -5.455437173677e-24                     -inf 
       1.860331595873e+00       4.027246888042e-06      -1.113738549004e-02      -1.671647284538e-05       7.616424008959e-08       1.904106002240e-07       1.489312066123e-13       3.808212004479e-08      -8.353039118504e-03      -1.671646952287e-05       6.005731006835e-01       6.978718174832e-01      -1.113247165689e-02      -2.481376668247e-05       1.338847974318e-03      -8.360655523774e-03      -5.150651552276e-31      -1.114395261533e-02      -2.483935612999e-05       1.340228633711e-03      -6.233060902895e-24                     -inf 
