#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_scf             19:theta_scf          
       1.395646203787e+04       9.571993846252e-01       1.527956456729e-02      -1.886616906200e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.564623347541e+04      -2.581102547653e-04       3.765822790311e-02       3.765822790311e-02       1.564393170316e-02      -1.886616780118e+00       0.000000000000e+00      -1.521463944155e+04      -4.383028796220e-01       1.989640014927e-02      -1.886580804805e+00 
       1.396323661534e+04       9.586296914662e-01       1.548313122353e-02      -1.886350273800e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.565901185842e+04      -2.577349644811e-04       3.762729675450e-02       3.762729675450e-02       1.584636059879e-02      -1.886350147963e+00       0.000000000000e+00      -1.522444334611e+04      -4.403435102407e-01       1.995121401392e-02      -1.886322630483e+00 
       1.397001119282e+04       9.600630182728e-01       1.568699922903e-02      -1.886080209892e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.567178842602e+04      -2.573599525927e-04       3.759630627976e-02       3.759630627976e-02       1.604909306442e-02      -1.886080084301e+00       0.000000000000e+00      -1.523423158987e+04      -4.423894997590e-01       2.001080626657e-02      -1.886061460518e+00 
       1.397678577029e+04       9.614993756154e-01       1.589116817538e-02      -1.885806709586e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.568456315496e+04      -2.569852186297e-04       3.756525648943e-02       3.756525648943e-02       1.625212868926e-02      -1.885806584241e+00       0.000000000000e+00      -1.524400411472e+04      -4.444404181098e-01       2.007491518921e-02      -1.885795544627e+00 
       1.398356034777e+04       9.629387740700e-01       1.609563770655e-02      -1.885529768652e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.569733602194e+04      -2.566107621192e-04       3.753414739261e-02       3.753414739261e-02       1.645546711504e-02      -1.885529643552e+00       0.000000000000e+00      -1.525376086529e+04      -4.464958893831e-01       2.014236214734e-02      -1.885523401460e+00 
       1.399143296280e+04       9.646153078006e-01       1.633362498955e-02      -1.885203611360e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.571217677166e+04      -2.561759608379e-04       3.749792161124e-02       3.749792161124e-02       1.669214274154e-02      -1.885203486544e+00       0.000000000000e+00      -1.526507912314e+04      -4.488899176550e-01       2.022248893890e-02      -1.885198173065e+00 
       1.399783482216e+04       9.659816828497e-01       1.652744968809e-02      -1.884934949561e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.572424308207e+04      -2.558226640029e-04       3.746840455015e-02       3.746840455015e-02       1.688490302723e-02      -1.884934824976e+00       0.000000000000e+00      -1.527426709922e+04      -4.508409027449e-01       2.028675422145e-02      -1.884926439764e+00 
       1.400423668153e+04       9.673508034804e-01       1.672154118449e-02      -1.884663200179e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.573630766492e+04      -2.554696135799e-04       3.743883464790e-02       3.743883464790e-02       1.707793208280e-02      -1.884663075825e+00       0.000000000000e+00      -1.528344084321e+04      -4.527957868835e-01       2.034841629414e-02      -1.884648839184e+00 
       1.401063854089e+04       9.687226788166e-01       1.691589911658e-02      -1.884388359428e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.574837050043e+04      -2.551168091464e-04       3.740921192207e-02       3.740921192207e-02       1.727122954418e-02      -1.884388235305e+00       0.000000000000e+00      -1.529260030963e+04      -4.547548181373e-01       2.040630352730e-02      -1.884366516880e+00 
       1.401704040026e+04       9.700973179939e-01       1.711052319022e-02      -1.884110423819e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.576043156881e+04      -2.547642502755e-04       3.737953637812e-02       3.737953637812e-02       1.746479511539e-02      -1.884110299926e+00       0.000000000000e+00      -1.530174545113e+04      -4.567183152322e-01       2.045993668711e-02      -1.884080899032e+00 
       1.402344225962e+04       9.714747302249e-01       1.730541292500e-02      -1.883829388494e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.577249085022e+04      -2.544119365348e-04       3.734980804078e-02       3.734980804078e-02       1.765862831391e-02      -1.883829264832e+00       0.000000000000e+00      -1.531087621823e+04      -4.586866092688e-01       2.050961500203e-02      -1.883793437128e+00 
       1.402984411899e+04       9.728549247538e-01       1.750056782827e-02      -1.883545248367e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.578454832481e+04      -2.540598674870e-04       3.732002693242e-02       3.732002693242e-02       1.785272864497e-02      -1.883545124934e+00       0.000000000000e+00      -1.531999255943e+04      -4.606599817713e-01       2.055636567036e-02      -1.883505350723e+00 
       1.403882647266e+04       9.747961634346e-01       1.777483308083e-02      -1.883141332777e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.580146290397e+04      -2.535662963263e-04       3.727815254787e-02       3.727815254787e-02       1.812551755025e-02      -1.883141209667e+00       0.000000000000e+00      -1.533275914072e+04      -4.634376514043e-01       2.061998724858e-02      -1.883101391068e+00 
       1.404535384459e+04       9.762103013842e-01       1.797446503404e-02      -1.882843965665e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.581375224435e+04      -2.532079249141e-04       3.724765773698e-02       3.724765773698e-02       1.832407907950e-02      -1.882843842789e+00       0.000000000000e+00      -1.534201849921e+04      -4.654626673899e-01       2.066744966430e-02      -1.882808172412e+00 
       1.405188121652e+04       9.776273648673e-01       1.817437154917e-02      -1.882543356435e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.582603963545e+04      -2.528498063955e-04       3.721710805108e-02       3.721710805108e-02       1.852291720571e-02      -1.882543233793e+00       0.000000000000e+00      -1.535126267066e+04      -4.674929537422e-01       2.071791035012e-02      -1.882514433349e+00 
       1.405840858845e+04       9.790473641371e-01       1.837455224044e-02      -1.882239500308e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.583832505611e+04      -2.524919403865e-04       3.718650349658e-02       3.718650349658e-02       1.872203154079e-02      -1.882239377900e+00       0.000000000000e+00      -1.536049160055e+04      -4.695281723086e-01       2.077250006703e-02      -1.882218872494e+00 
       1.406493596038e+04       9.804703094735e-01       1.857500676610e-02      -1.881932393042e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.585060848512e+04      -2.521343265305e-04       3.715584407873e-02       3.715584407873e-02       1.892142174081e-02      -1.881932270867e+00       0.000000000000e+00      -1.536970523677e+04      -4.715679196966e-01       2.083156529794e-02      -1.881919942397e+00 
       1.407146333231e+04       9.818962111561e-01       1.877573484069e-02      -1.881622031057e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.586288990124e+04      -2.517769644975e-04       3.712512980059e-02       3.712512980059e-02       1.912108751827e-02      -1.881621909115e+00       0.000000000000e+00      -1.537890352986e+04      -4.736117944698e-01       2.089460338284e-02      -1.881616134810e+00 
       1.407799070424e+04       9.833250794495e-01       1.897673621751e-02      -1.881308411330e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.587516928321e+04      -2.514198539846e-04       3.709436066474e-02       3.709436066474e-02       1.932102862460e-02      -1.881308289620e+00       0.000000000000e+00      -1.538808643274e+04      -4.756594652863e-01       2.096035221640e-02      -1.881306252931e+00 
       1.408605902625e+04       9.850953824663e-01       1.922556557621e-02      -1.880916243570e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.589034467881e+04      -2.509787857544e-04       3.705625199437e-02       3.705625199437e-02       1.956855020715e-02      -1.880916122147e+00       0.000000000000e+00      -1.539941585395e+04      -4.781955032090e-01       2.104274094104e-02      -1.880913914709e+00 
       1.409279917002e+04       9.865777639109e-01       1.943375112050e-02      -1.880584800602e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.590301951849e+04      -2.506106185450e-04       3.702435263666e-02       3.702435263666e-02       1.977564562536e-02      -1.880584679420e+00       0.000000000000e+00      -1.540886212560e+04      -4.803182448395e-01       2.111002187341e-02      -1.880578350865e+00 
       1.409953931380e+04       9.880633419537e-01       1.964222438811e-02      -1.880249860457e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.591569211488e+04      -2.502427186349e-04       3.699239516201e-02       3.699239516201e-02       1.998303092078e-02      -1.880249739514e+00       0.000000000000e+00      -1.541829183059e+04      -4.824449908549e-01       2.117389804949e-02      -1.880236631844e+00 
       1.410508471901e+04       9.892879949252e-01       1.981395918993e-02      -1.879971663398e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.592611670448e+04      -2.499402318021e-04       3.696605888290e-02       3.696605888290e-02       2.015387221487e-02      -1.879971542650e+00       0.000000000000e+00      -1.542603759480e+04      -4.841979837619e-01       2.122303643553e-02      -1.879951845708e+00 
       1.411063012423e+04       9.905148247422e-01       1.998588748103e-02      -1.879691090817e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.593653974644e+04      -2.496379254328e-04       3.693968338248e-02       3.693968338248e-02       2.032490845375e-02      -1.879690970266e+00       0.000000000000e+00      -1.543377208001e+04      -4.859541417518e-01       2.126892185776e-02      -1.879664808399e+00 
       1.411617552944e+04       9.917438389742e-01       2.015800976972e-02      -1.879408143337e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.594696122762e+04      -2.493357992253e-04       3.691326857499e-02       3.691326857499e-02       2.049614014431e-02      -1.879408022982e+00       0.000000000000e+00      -1.544149525485e+04      -4.877136902369e-01       2.131185659348e-02      -1.879376449747e+00 
       1.412172093466e+04       9.929750459219e-01       2.033032708513e-02      -1.879122823760e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.595738113483e+04      -2.490338528267e-04       3.688681430737e-02       3.688681430737e-02       2.066756831414e-02      -1.879122703601e+00       0.000000000000e+00      -1.544920708683e+04      -4.894768162754e-01       2.135253935370e-02      -1.879087544511e+00 
