# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
 1481       9.799151971475e-11       1.371681112945e-12      -4.156687926083e-13       0.000000000000e+00 
 1482       9.759624051952e-11       1.380429811220e-12      -3.383365309165e-13       0.000000000000e+00 
 1483       9.719638184094e-11       1.389557525033e-12      -2.622726357389e-13       0.000000000000e+00 
 1484       9.679206148811e-11       1.399057079587e-12      -1.874892495451e-13       0.000000000000e+00 
 1485       9.638339796606e-11       1.408921255425e-12      -1.139985572281e-13       0.000000000000e+00 
 1486       9.597051047694e-11       1.419142788360e-12      -4.181278616264e-14       0.000000000000e+00 
 1487       9.555351892126e-11       1.429714369392e-12       2.905579373704e-14       0.000000000000e+00 
 1488       9.513254389904e-11       1.440628644633e-12       9.859486995951e-14       0.000000000000e+00 
 1489       9.470770671105e-11       1.451878215223e-12       1.667920873382e-13       0.000000000000e+00 
 1490       9.427912936000e-11       1.463455637259e-12       2.336350479935e-13       0.000000000000e+00 
 1491       9.384693455172e-11       1.475353421709e-12       2.991113112750e-13       0.000000000000e+00 
 1492       9.341124569640e-11       1.487564034340e-12       3.632083937037e-13       0.000000000000e+00 
 1493       9.297218690978e-11       1.500079895633e-12       4.259137689138e-13       0.000000000000e+00 
 1494       9.252988301431e-11       1.512893380712e-12       4.872148675953e-13       0.000000000000e+00 
 1495       9.208445954043e-11       1.525996819260e-12       5.470990774361e-13       0.000000000000e+00 
 1496       9.163604272768e-11       1.539382495442e-12       6.055537430636e-13       0.000000000000e+00 
 1497       9.118475952598e-11       1.553042647825e-12       6.625661659877e-13       0.000000000000e+00 
 1498       9.073073759679e-11       1.566969469305e-12       7.181236045422e-13       0.000000000000e+00 
 1499       9.027410531432e-11       1.581155107023e-12       7.722132738273e-13       0.000000000000e+00 
 1500       8.981499176673e-11       1.595591662286e-12       8.248223456518e-13       0.000000000000e+00 
 1501       8.935352675733e-11       1.610271190494e-12       8.759379484752e-13       0.000000000000e+00 
 1502       8.888984080580e-11       1.625185701058e-12       9.255471673496e-13       0.000000000000e+00 
 1503       8.842406514936e-11       1.640327157319e-12       9.736370438622e-13       0.000000000000e+00 
 1504       8.795633174400e-11       1.655687476476e-12       1.020194576077e-12       0.000000000000e+00 
 1505       8.748677326566e-11       1.671258529501e-12       1.065206718478e-12       0.000000000000e+00 
 1506       8.701552311144e-11       1.687032141066e-12       1.108660381910e-12       0.000000000000e+00 
 1507       8.654271540080e-11       1.703000089460e-12       1.150542433522e-12       0.000000000000e+00 
 1508       8.606848497678e-11       1.719154106513e-12       1.190839696706e-12       0.000000000000e+00 
 1509       8.559296740716e-11       1.735485877518e-12       1.229538951047e-12       0.000000000000e+00 
 1510       8.511629898570e-11       1.751987041149e-12       1.266626932254e-12       0.000000000000e+00 
 1511       8.463861673333e-11       1.768649189389e-12       1.302090332114e-12       0.000000000000e+00 
 1512       8.416005839935e-11       1.785463867444e-12       1.335915798423e-12       0.000000000000e+00 
 1513       8.368076246261e-11       1.802422573669e-12       1.368089934937e-12       0.000000000000e+00 
 1514       8.320086813275e-11       1.819516759491e-12       1.398599301310e-12       0.000000000000e+00 
 1515       8.272051535137e-11       1.836737829325e-12       1.427430413035e-12       0.000000000000e+00 
 1516       8.223984479327e-11       1.854077140500e-12       1.454569741390e-12       0.000000000000e+00 
 1517       8.175899786760e-11       1.871526003180e-12       1.480003713376e-12       0.000000000000e+00 
 1518       8.127811671908e-11       1.889075680284e-12       1.503718711664e-12       0.000000000000e+00 
 1519       8.079733677070e-11       1.906717612815e-12       1.525705192050e-12       0.000000000000e+00 
 1520       8.031676427065e-11       1.924444098376e-12       1.545970079332e-12       0.000000000000e+00 
 1521       7.983649853154e-11       1.942247619035e-12       1.564524490685e-12       0.000000000000e+00 
 1522       7.935663937016e-11       1.960120616438e-12       1.581379629131e-12       0.000000000000e+00 
 1523       7.887728710821e-11       1.978055491747e-12       1.596546783700e-12       0.000000000000e+00 
 1524       7.839854257323e-11       1.996044605570e-12       1.610037329577e-12       0.000000000000e+00 
 1525       7.792050709932e-11       2.014080277897e-12       1.621862728268e-12       0.000000000000e+00 
 1526       7.744328252798e-11       2.032154788032e-12       1.632034527749e-12       0.000000000000e+00 
 1527       7.696697120895e-11       2.050260374527e-12       1.640564362624e-12       0.000000000000e+00 
 1528       7.649167600100e-11       2.068389235112e-12       1.647463954284e-12       0.000000000000e+00 
 1529       7.601750027274e-11       2.086533526633e-12       1.652745111060e-12       0.000000000000e+00 
 1530       7.554454790345e-11       2.104685364982e-12       1.656419728379e-12       0.000000000000e+00 
 1531       7.507292328387e-11       2.122836825033e-12       1.658499788923e-12       0.000000000000e+00 
 1532       7.460273131705e-11       2.140979940570e-12       1.658997362782e-12       0.000000000000e+00 
 1533       7.413407741914e-11       2.159106704227e-12       1.657924607613e-12       0.000000000000e+00 
 1534       7.366706752018e-11       2.177209067417e-12       1.655293768793e-12       0.000000000000e+00 
 1535       7.320180806497e-11       2.195278940265e-12       1.651117179579e-12       0.000000000000e+00 
 1536       7.273840601385e-11       2.213308191544e-12       1.645407261259e-12       0.000000000000e+00 
 1537       7.227696884351e-11       2.231288648606e-12       1.638176523315e-12       0.000000000000e+00 
 1538       7.181760454781e-11       2.249212097317e-12       1.629437563571e-12       0.000000000000e+00 
 1539       7.136042163860e-11       2.267070281987e-12       1.619203068357e-12       0.000000000000e+00 
 1540       7.090552914653e-11       2.284854905307e-12       1.607485812660e-12       0.000000000000e+00 
 1541       7.045303662185e-11       2.302557628281e-12       1.594298660281e-12       0.000000000000e+00 
 1542       7.000305413526e-11       2.320170070158e-12       1.579654563994e-12       0.000000000000e+00 
 1543       6.955569227869e-11       2.337683808366e-12       1.563566565699e-12       0.000000000000e+00 
 1544       6.911106216611e-11       2.355090378447e-12       1.546047796579e-12       0.000000000000e+00 
 1545       6.866927543437e-11       2.372381273986e-12       1.527111477256e-12       0.000000000000e+00 
 1546       6.823044424401e-11       2.389547946549e-12       1.506770917948e-12       0.000000000000e+00 
 1547       6.779468128004e-11       2.406581805614e-12       1.485039518625e-12       0.000000000000e+00 
 1548       6.736209975282e-11       2.423474218503e-12       1.461930769164e-12       0.000000000000e+00 
 1549       6.693281339878e-11       2.440216510318e-12       1.437458249507e-12       0.000000000000e+00 
 1550       6.650693648134e-11       2.456799963872e-12       1.411635629815e-12       0.000000000000e+00 
 1551       6.608458379162e-11       2.473215819623e-12       1.384476670626e-12       0.000000000000e+00 
 1552       6.566587064934e-11       2.489455275609e-12       1.355995223010e-12       0.000000000000e+00 
 1553       6.525091290359e-11       2.505509487377e-12       1.326205228725e-12       0.000000000000e+00 
 1554       6.483982693364e-11       2.521369567921e-12       1.295120720376e-12       0.000000000000e+00 
 1555       6.443272964978e-11       2.537026587612e-12       1.262755821565e-12       0.000000000000e+00 
 1556       6.402973849410e-11       2.552471574132e-12       1.229124747055e-12       0.000000000000e+00 
 1557       6.363097144135e-11       2.567695512408e-12       1.194241802920e-12       0.000000000000e+00 
 1558       6.323653261276e-11       2.582690238816e-12       1.158123072956e-12       0.000000000000e+00 
 1559       6.284646896834e-11       2.597451133108e-12       1.120791494917e-12       0.000000000000e+00 
 1560       6.246081320961e-11       2.611974451629e-12       1.082271832252e-12       0.000000000000e+00 
 1561       6.207959812974e-11       2.626256435312e-12       1.042588992413e-12       0.000000000000e+00 
 1562       6.170285661365e-11       2.640293309659e-12       1.001768027098e-12       0.000000000000e+00 
 1563       6.133062163812e-11       2.654081284718e-12       9.598341324929e-13       0.000000000000e+00 
 1564       6.096292627188e-11       2.667616555060e-12       9.168126495031e-13       0.000000000000e+00 
 1565       6.059980367573e-11       2.680895299755e-12       8.727290640001e-13       0.000000000000e+00 
 1566       6.024128710262e-11       2.693913682353e-12       8.276090070578e-13       0.000000000000e+00 
 1567       5.988740989779e-11       2.706667850857e-12       7.814782551926e-13       0.000000000000e+00 
 1568       5.953820549882e-11       2.719153937705e-12       7.343627306028e-13       0.000000000000e+00 
 1569       5.919370743580e-11       2.731368059743e-12       6.862885014081e-13       0.000000000000e+00 
 1570       5.885394933135e-11       2.743306318206e-12       6.372817818890e-13       0.000000000000e+00 
 1571       5.851896490081e-11       2.754964798693e-12       5.873689327262e-13       0.000000000000e+00 
 1572       5.818878795229e-11       2.766339571145e-12       5.365764612403e-13       0.000000000000e+00 
 1573       5.786345238677e-11       2.777426689826e-12       4.849310216310e-13       0.000000000000e+00 
 1574       5.754299219823e-11       2.788222193292e-12       4.324594152168e-13       0.000000000000e+00 
 1575       5.722744147375e-11       2.798722104378e-12       3.791885906742e-13       0.000000000000e+00 
 1576       5.691683439358e-11       2.808922430168e-12       3.251456442773e-13       0.000000000000e+00 
 1577       5.661120523128e-11       2.818819161978e-12       2.703578201372e-13       0.000000000000e+00 
 1578       5.631058835382e-11       2.828408275330e-12       2.148525104416e-13       0.000000000000e+00 
 1579       5.601501822165e-11       2.837685729930e-12       1.586572556941e-13       0.000000000000e+00 
 1580       5.572452938884e-11       2.846647469645e-12       1.017997449538e-13       0.000000000000e+00 
 1581       5.543915650317e-11       2.855289422483e-12       4.430781607453e-14       0.000000000000e+00 
 1582       5.515893430623e-11       2.863607500567e-12      -1.379054405548e-14       0.000000000000e+00 
 1583       5.488389763351e-11       2.871597600114e-12      -7.246719927418e-14       0.000000000000e+00 
 1584       5.461408141454e-11       2.879255601415e-12      -1.316938639063e-13       0.000000000000e+00 
 1585       5.434952067295e-11       2.886577368807e-12      -1.914421025238e-13       0.000000000000e+00 
 1586       5.409025052661e-11       2.893558750655e-12      -2.516833297067e-13       0.000000000000e+00 
 1587       5.383630618771e-11       2.900195579325e-12      -3.123888098030e-13       0.000000000000e+00 
 1588       5.358772296286e-11       2.906483671168e-12      -3.735296566899e-13       0.000000000000e+00 
 1589       5.334453625321e-11       2.912418826491e-12      -4.350768335341e-13       0.000000000000e+00 
 1590       5.310678155455e-11       2.917996829538e-12      -4.970011525520e-13       0.000000000000e+00 
 1591       5.287449445740e-11       2.923213448466e-12      -5.592732747709e-13       0.000000000000e+00 
 1592       5.264771064713e-11       2.928064435322e-12      -6.218637097890e-13       0.000000000000e+00 
 1593       5.242646590404e-11       2.932545526024e-12      -6.847428155360e-13       0.000000000000e+00 
 1594       5.221079610350e-11       2.936652440332e-12      -7.478807980340e-13       0.000000000000e+00 
 1595       5.200073721599e-11       2.940380881832e-12      -8.112477111577e-13       0.000000000000e+00 
 1596       5.179632530729e-11       2.943726537908e-12      -8.748134563950e-13       0.000000000000e+00 
 1597       5.159758390103e-11       2.946686075389e-12      -9.385490542792e-13       0.000000000000e+00 
 1598       5.140448593975e-11       2.949260137481e-12      -1.002430471905e-12       0.000000000000e+00 
 1599       5.121699147563e-11       2.951450374242e-12      -1.066434829997e-12       0.000000000000e+00 
