# Table of selected background quantitites
# All densities are mutiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
# The units of phi, tau in the derivatives and the potential V are the following:
# --> phi is given in units of the reduced Planck mass m_Pl = (8 pi G)^(-1/2)
# --> tau in the derivative of V(phi) is given in units of Mpc.
# --> the potential V(phi) is given in units of m_Pl^2/Mpc^2.
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_scf            16:(.)p_scf              17:phi_scf               18:phi'_scf              19:V_scf                 20:V'_scf                21:V''_scf            
       8.758708215014e+08       9.852694564432e-16       5.291748620948e-04       1.655163689423e+12       1.434210572726e+04       1.637468146992e-05       1.256183193974e+13       3.055192368077e-04       1.619344715654e+24       1.510003771041e+18       8.971395805368e+18       3.726188791108e+23       7.475927626184e+23       2.739566838783e+24       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       3.647902256343e-31       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       8.697823450384e+08       9.991115041412e-16       5.328790848580e-04       1.632232477358e+12       1.434210572356e+04       1.648930423672e-05       1.247451036337e+13       3.076578703256e-04       1.574785568102e+24       1.478732507293e+18       8.785603630676e+18       3.623656084795e+23       7.270214192247e+23       2.664182860142e+24       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       3.860879732318e-31       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       8.637361916491e+08       1.013148018581e-15       5.366092391341e-04       1.609618962412e+12       1.434210571983e+04       1.660472936284e-05       1.238779578901e+13       3.098114742442e-04       1.531452544678e+24       1.448108852480e+18       8.603659099410e+18       3.523944748099e+23       7.070161329005e+23       2.590873204156e+24       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       4.076479218803e-31       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       8.577320671314e+08       1.027381731821e-15       5.403655013652e-04       1.587318743095e+12       1.434210571607e+04       1.672096246479e-05       1.230168399720e+13       3.119801533556e-04       1.489311906397e+24       1.418119395014e+18       8.425482529206e+18       3.426977146024e+23       6.875613275795e+23       2.519580792181e+24       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       4.294782236736e-31       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       8.517696793283e+08       1.041815414304e-15       5.441480589070e-04       1.565327478898e+12       1.434210571229e+04       1.683800919840e-05       1.221617079779e+13       3.141640131859e-04       1.448330842664e+24       1.388751001051e+18       8.250995887872e+18       3.332677779834e+23       6.686418557988e+23       2.450250116193e+24       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       4.515871669785e-31       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       8.458487381138e+08       1.056451875393e-15       5.479570954776e-04       1.543640889446e+12       1.434210570848e+04       1.695587525910e-05       1.213125202975e+13       3.163631599995e-04       1.408477445725e+24       1.359990808742e+18       8.080122759217e+18       3.240973228278e+23       6.502429869047e+23       2.382827195571e+24       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       4.739831798173e-31       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       8.399689553784e+08       1.071293963922e-15       5.517927929759e-04       1.522254753668e+12       1.434210570464e+04       1.707456638217e-05       1.204692356100e+13       3.185777008048e-04       1.369720685823e+24       1.331826222600e+18       7.912788309579e+18       3.151792090421e+23       6.323503955837e+23       2.317259535064e+24       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       4.966748333148e-31       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       8.341300450155e+08       1.086344568744e-15       5.556553423958e-04       1.501164908969e+12       1.434210570078e+04       1.719408834305e-05       1.196318128815e+13       3.208077433593e-04       1.332030387042e+24       1.304244907981e+18       7.748919255061e+18       3.065064930050e+23       6.149501507087e+23       2.253496083920e+24       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       5.196708452107e-31       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       8.283317229074e+08       1.101606619303e-15       5.595449274551e-04       1.480367250429e+12       1.434210569689e+04       1.731444695760e-05       1.188002113637e+13       3.230533961746e-04       1.295377203810e+24       1.277234785685e+18       7.588443829428e+18       2.980724221614e+23       5.980287044923e+23       2.191487196142e+24       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       5.429800834406e-31       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       8.225737069112e+08       1.117083086193e-15       5.634617409669e-04       1.459857729995e+12       1.434210569297e+04       1.743564808240e-05       1.179743905912e+13       3.253147685221e-04       1.259732598048e+24       1.250784026666e+18       7.431291752680e+18       2.898704297648e+23       5.815728819387e+23       2.131184591827e+24       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       5.666115697853e-31       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       8.168557168455e+08       1.132776981746e-15       5.674059721059e-04       1.439632355701e+12       1.434210568903e+04       1.755769761502e-05       1.171543103803e+13       3.275919704381e-04       1.225068816955e+24       1.224881046848e+18       7.277394200276e+18       2.818941297642e+23       5.655698705852e+23       2.072541319580e+24       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       5.905744835907e-31       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       8.111774744764e+08       1.148691360613e-15       5.713778136851e-04       1.419687190883e+12       1.434210568506e+04       1.768060149431e-05       1.163399308262e+13       3.298851127288e-04       1.191358871399e+24       1.199514502056e+18       7.126683772987e+18       2.741373118323e+23       5.500072105272e+23       2.015511719957e+24       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       6.148781655607e-31       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       8.055387035041e+08       1.164829320358e-15       5.753774566983e-04       1.400018353420e+12       1.434210568106e+04       1.780436570070e-05       1.155312123018e+13       3.321943069765e-04       1.158576514898e+24       1.174673283046e+18       6.979094467381e+18       2.665939365301e+23       5.348727847162e+23       1.960051389912e+24       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       6.395321216227e-31       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       7.999391295495e+08       1.181194002065e-15       5.794050975965e-04       1.380622014974e+12       1.434210567703e+04       1.792899625648e-05       1.147281154553e+13       3.345196655442e-04       1.126696223192e+24       1.150346510638e+18       6.834561646920e+18       2.592581306042e+23       5.201548095259e+23       1.906117148230e+24       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       6.645460268696e-31       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       7.943784801408e+08       1.197788590944e-15       5.834609310114e-04       1.361494400246e+12       1.434210567298e+04       1.805449922609e-05       1.139306012086e+13       3.368613015817e-04       1.095693174365e+24       1.126523530956e+18       6.693022013646e+18       2.521241824143e+23       5.058418255775e+23       1.853667001902e+24       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       6.899297295787e-31       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       7.888564847001e+08       1.214616316959e-15       5.875451552129e-04       1.342631786244e+12       1.434210566889e+04       1.818088071642e-05       1.131386307550e+13       3.392193290306e-04       1.065543229520e+24       1.103193910756e+18       6.554413580465e+18       2.451865374863e+23       4.919226888172e+23       1.802660113432e+24       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       7.156932553091e-31       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       7.833728745306e+08       1.231680455445e-15       5.916579702898e-04       1.324030501550e+12       1.434210566478e+04       1.830814687713e-05       1.123521655578e+13       3.415938626303e-04       1.036222913986e+24       1.080347432863e+18       6.418675644000e+18       2.384397941870e+23       4.783865618399e+23       1.753056769036e+24       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       7.418468110800e-31       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       7.779273828032e+08       1.248984327758e-15       5.957995745121e-04       1.305686925618e+12       1.434210566064e+04       1.843630390091e-05       1.115711673481e+13       3.439850179233e-04       1.007709399037e+24       1.057974091692e+18       6.285748758001e+18       2.318786995189e+23       4.652229054507e+23       1.704818347730e+24       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       7.684007896314e-31       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       7.725197445437e+08       1.266531301912e-15       5.999701697874e-04       1.287597488057e+12       1.434210565647e+04       1.856535802379e-05       1.107955981229e+13       3.463929112607e-04       9.799804841221e+23       1.036064088869e+18       6.155574707315e+18       2.254981450299e+23       4.524214704594e+23       1.657907291250e+24       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       7.953657737694e-31       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       7.671496966196e+08       1.284324793240e-15       6.041699598427e-04       1.269758667944e+12       1.434210565227e+04       1.869531552547e-05       1.100254201436e+13       3.488176598084e-04       9.530145795765e+23       1.014607828936e+18       6.028096482390e+18       2.192931628363e+23       4.399722897008e+23       1.612287074818e+24       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       8.227525407965e-31       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       7.618169777277e+08       1.302368265055e-15       6.083991465857e-04       1.252166993135e+12       1.434210564804e+04       1.882618272960e-05       1.092605959338e+13       3.512593815522e-04       9.267906898143e+23       9.935959151527e+17       5.903258254308e+18       2.132589217543e+23       4.278656702736e+23       1.567922178696e+24       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       8.505720670314e-31       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       7.565213283813e+08       1.320665229328e-15       6.126579392003e-04       1.234819039591e+12       1.434210564378e+04       1.895796600409e-05       1.085010882776e+13       3.537181953039e-04       9.012883969801e+23       9.730191453803e+17       5.781005350332e+18       2.073907235388e+23       4.160921859940e+23       1.524778060537e+24       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       8.788355324174e-31       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       7.512624908972e+08       1.339219247368e-15       6.169465432322e-04       1.217711430712e+12       1.434210563949e+04       1.909067176144e-05       1.077468602178e+13       3.561942207068e-04       8.764878450521e+23       9.528685080493e+17       5.661284229966e+18       2.016839992254e+23       4.046426700564e+23       1.482821128487e+24       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       9.075543252236e-31       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       7.460402093838e+08       1.358033930518e-15       6.212651660462e-04       1.200840836676e+12       1.434210563517e+04       1.922430645902e-05       1.069978750541e+13       3.586875782419e-04       8.523697243824e+23       9.331351782152e+17       5.544042461504e+18       1.961343055725e+23       3.935082078963e+23       1.442018715029e+24       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       9.367400468396e-31       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       7.408542297279e+08       1.377112940856e-15       6.256140204641e-04       1.184203973796e+12       1.434210563082e+04       1.935887659942e-05       1.062540963414e+13       3.611983892335e-04       8.289152566622e+23       9.138105136921e+17       5.429228699071e+18       1.907373216027e+23       3.826801302491e+23       1.402339051553e+24       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       9.664045166666e-31       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       7.357042995831e+08       1.396459991908e-15       6.299933156697e-04       1.167797603876e+12       1.434210562644e+04       1.949438873074e-05       1.055154878879e+13       3.637267758552e-04       8.061061803012e+23       8.948860512692e+17       5.316792660131e+18       1.854888452375e+23       3.721500064004e+23       1.363751243618e+24       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       9.965597771057e-31       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       7.305901683568e+08       1.416078849372e-15       6.344032663037e-04       1.151618533585e+12       1.434210562203e+04       1.963084944691e-05       1.047820137533e+13       3.662728611357e-04       7.839247362092e+23       8.763535030032e+17       5.206685103471e+18       1.803847900263e+23       3.619096376221e+23       1.326225246896e+24       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       1.027218098648e-30       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       7.255115871987e+08       1.435973331849e-15       6.388440870069e-04       1.135663613833e+12       1.434210561759e+04       1.976826538802e-05       1.040536382473e+13       3.688367689648e-04       7.623536539693e+23       8.582047525892e+17       5.098857807633e+18       1.754211819645e+23       3.519510507884e+23       1.289731843785e+24       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       1.058391985066e-30       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       7.204683089880e+08       1.456147311590e-15       6.433159942389e-04       1.119929739159e+12       1.434210561312e+04       1.990664324064e-05       1.033303259275e+13       3.714186240999e-04       7.413761383902e+23       8.404318518063e+17       4.993263549797e+18       1.705941563992e+23       3.422664921685e+23       1.254242620653e+24       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       1.090094178708e-30       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       7.154600883220e+08       1.476604715243e-15       6.478192026407e-04       1.104413847126e+12       1.434210560862e+04       2.004598973817e-05       1.026120415981e+13       3.740185521714e-04       7.209758564306e+23       8.230270170361e+17       4.889856085097e+18       1.658999550202e+23       3.328484213890e+23       1.219729945723e+24       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       1.122337665906e-30       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       7.104866815037e+08       1.497349524624e-15       6.523539341288e-04       1.089112917723e+12       1.434210560408e+04       2.018631166110e-05       1.018987503076e+13       3.766366796890e-04       7.011369244817e+23       8.059826258545e+17       4.788590126372e+18       1.613349229340e+23       3.236895055636e+23       1.186166947552e+24       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       1.155135682483e-30       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       7.055478465302e+08       1.518385777491e-15       6.569204106199e-04       1.074023972784e+12       1.434210559952e+04       2.032761583742e-05       1.011904173479e+13       3.792731340483e-04       6.818438960004e+23       7.892912136929e+17       4.689421324331e+18       1.568955058180e+23       3.147826135830e+23       1.153527494114e+24       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       1.188501719381e-30       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       7.006433430809e+08       1.539717568324e-15       6.615188503929e-04       1.059144075398e+12       1.434210559492e+04       2.046990914291e-05       1.004870082518e+13       3.819280435364e-04       6.630817494828e+23       7.729454705696e+17       4.592306248128e+18       1.525782471531e+23       3.061208105635e+23       1.121786172451e+24       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       1.222449528398e-30       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       6.957729325056e+08       1.561349049129e-15       6.661494790023e-04       1.044470329348e+12       1.434210559029e+04       2.061319850145e-05       9.978848879200e+12       3.846015373384e-04       6.448358767681e+23       7.569382378883e+17       4.497202366345e+18       1.483797855324e+23       2.976973524466e+23       1.090918268888e+24       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       1.256993128044e-30       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       6.909363778131e+08       1.583284430244e-15       6.708125220030e-04       1.029999878538e+12       1.434210558562e+04       2.075749088543e-05       9.909482497886e+12       3.872937455439e-04       6.270920716653e+23       7.412625053026e+17       4.404068028363e+18       1.442968520441e+23       2.895056807488e+23       1.060899749789e+24       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       1.292146809513e-30       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       6.861334436597e+08       1.605527981155e-15       6.755082067684e-04       1.015729906445e+12       1.434210558093e+04       2.090279331602e-05       9.840598305915e+12       3.900047991529e-04       6.098365188919e+23       7.259114076463e+17       4.312862446124e+18       1.403262677265e+23       2.815394174549e+23       1.031707242847e+24       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       1.327925142780e-30       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       6.813638963376e+08       1.628084031333e-15       6.802367606724e-04       1.001657635565e+12       1.434210557620e+04       2.104911286354e-05       9.772192951426e+12       3.927348300825e-04       5.930557833173e+23       7.108782219266e+17       4.223545676263e+18       1.364649410923e+23       2.737923600522e+23       1.003318018886e+24       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       1.364342982823e-30       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       6.766275037635e+08       1.650956971072e-15       6.849984165456e-04       9.877803268748e+11       1.434210557144e+04       2.119645664781e-05       9.704263105856e+12       3.954839711731e-04       5.767367995026e+23       6.961563643798e+17       4.136078602620e+18       1.327098657223e+23       2.662584767010e+23       9.757099741609e+23       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       1.401415475968e-30       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       6.719240354675e+08       1.674151252345e-15       6.897934017616e-04       9.740952792990e+11       1.434210556664e+04       2.134483183850e-05       9.636805463781e+12       3.982523561952e-04       5.608668615276e+23       6.817393875880e+17       4.050422919107e+18       1.290581179242e+23       2.589319015384e+23       9.488616131526e+23       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       1.439158066366e-30       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       6.672532625816e+08       1.697671389670e-15       6.946219527890e-04       9.605998291836e+11       1.434210556181e+04       2.149424565544e-05       9.569816742752e+12       4.010401198553e-04       5.454336130980e+23       6.676209776555e+17       3.966541112931e+18       1.255068544562e+23       2.518069301113e+23       9.227520318276e+23       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       1.477586502605e-30       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       6.626149578290e+08       1.721521960992e-15       6.994843024586e-04       9.472913497780e+11       1.434210555695e+04       2.164470536901e-05       9.503293683141e+12       4.038473978033e-04       5.304250379250e+23       6.537949514433e+17       3.884396448167e+18       1.220533103133e+23       2.448780149347e+23       8.973609013643e+23       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       1.516716844452e-30       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       6.580088955127e+08       1.745707608567e-15       7.043806890579e-04       9.341672507235e+11       1.434210555206e+04       2.179621830049e-05       9.437233047977e+12       4.066743266383e-04       5.158294503692e+23       6.402552538617e+17       3.803952949668e+18       1.186947965747e+23       2.381397611723e+23       8.726684523244e+23       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       1.556565469738e-30       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       6.534348515044e+08       1.770233039874e-15       7.093113508745e-04       9.212249775491e+11       1.434210554712e+04       2.194879182241e-05       9.371631622788e+12       4.095210439157e-04       5.016354863425e+23       6.269959552180e+17       3.725175387310e+18       1.154286983100e+23       2.315869224365e+23       8.486554592603e+23       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       1.597149081383e-30       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       6.488926032340e+08       1.795103028526e-15       7.142765261960e-04       9.084620111743e+11       1.434210554216e+04       2.210243335889e-05       9.306486215451e+12       4.123876881537e-04       4.878320944597e+23       6.140112486203e+17       3.648029260566e+18       1.122524725432e+23       2.252143967035e+23       8.253032257469e+23       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       1.638484714565e-30       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       6.443819296785e+08       1.820322415199e-15       7.192764569481e-04       8.958758674190e+11       1.434210553716e+04       2.225715038604e-05       9.241793656029e+12       4.152743988403e-04       4.744085274343e+23       6.012954474333e+17       3.572480783391e+18       1.091636462727e+23       2.190172223405e+23       8.025935698238e+23       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       1.680589744038e-30       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       6.399026113513e+08       1.845896108576e-15       7.243113886943e-04       8.834640965197e+11       1.434210553212e+04       2.241295043229e-05       9.177550796624e+12       4.181813164396e-04       4.613543337104e+23       5.888429827890e+17       3.498496869430e+18       1.061598145461e+23       2.129905742430e+23       7.805088098394e+23       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       1.723481891596e-30       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       6.354544302915e+08       1.871829086302e-15       7.293815651792e-04       8.712242826529e+11       1.434210552705e+04       2.256984107878e-05       9.113754511216e+12       4.211085823993e-04       4.486593493252e+23       5.766484011470e+17       3.426045117528e+18       1.032386385876e+23       2.071297600778e+23       7.590317506841e+23       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       1.767179233699e-30       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       6.310371700533e+08       1.898126395954e-15       7.344872319663e-04       8.591540434647e+11       1.434210552195e+04       2.272782995970e-05       9.050401695519e+12       4.240563391570e-04       4.363136899954e+23       5.647063619066e+17       3.355093797535e+18       1.003978439767e+23       2.014302166294e+23       7.381456704017e+23       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       1.811700209248e-30       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       6.266506156957e+08       1.924793156020e-15       7.396286382573e-04       8.472510296071e+11       1.434210551681e+04       2.288692476269e-05       8.987489266822e+12       4.270247301473e-04       4.243077434213e+23       5.530116350674e+17       3.285611836415e+18       9.763521887791e+22       1.958875062476e+23       7.178343071703e+23       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       1.857063627527e-30       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       6.222945537715e+08       1.951834556900e-15       7.448060350725e-04       8.355129242810e+11       1.434210551163e+04       2.304713322921e-05       8.925014163846e+12       4.300138998090e-04       4.126321618028e+23       5.415590989394e+17       3.217568804636e+18       9.494861231811e+22       1.904973133918e+23       6.980818466406e+23       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       1.903288676304e-30       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       6.179687723175e+08       1.979255861911e-15       7.500196734327e-04       8.239374427850e+11       1.434210550642e+04       2.320846315490e-05       8.862973346591e+12       4.330239935918e-04       4.012778545610e+23       5.303437378997e+17       3.150934902843e+18       9.233593251214e+22       1.852554412713e+23       6.788729096231e+23       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       1.950394930104e-30       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       6.136730608439e+08       2.007062408315e-15       7.552698061772e-04       8.125223320707e+11       1.434210550117e+04       2.337092238997e-05       8.801363796188e+12       4.360551579637e-04       3.902359812606e+23       5.193606401958e+17       3.085680948806e+18       8.979514523399e+22       1.801578085775e+23       6.601925401137e+23       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       1.998402358652e-30       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       6.094072103238e+08       2.035259608359e-15       7.605566897837e-04       8.012653703044e+11       1.434210549588e+04       2.353451883958e-05       8.740182514756e+12       4.391075404179e-04       3.794979447265e+23       5.086049957947e+17       3.021778364644e+18       8.732427223300e+22       1.752004463061e+23       6.420261936490e+23       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       2.047331335486e-30       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       6.051710131838e+08       2.063852950323e-15       7.658805825486e-04       7.901643664342e+11       1.434210549056e+04       2.369926046425e-05       8.679426525250e+12       4.421812894799e-04       3.690553843501e+23       4.980720942763e+17       2.959199164305e+18       8.492138969360e+22       1.703794946674e+23       6.243597259823e+23       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       2.097202646757e-30       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       6.009642632930e+08       2.092847999594e-15       7.712417409493e-04       7.792171597640e+11       1.434210548519e+04       2.386515528019e-05       8.619092871322e+12       4.452765547151e-04       3.589001695798e+23       4.877573227702e+17       2.897915941311e+18       8.258462673742e+22       1.656912000803e+23       6.071793820707e+23       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       2.148037500207e-30       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       5.967867559535e+08       2.122250399747e-15       7.766404287395e-04       7.684216195329e+11       1.434210547980e+04       2.403221135973e-05       8.559178617173e+12       4.483934867356e-04       3.490243935907e+23       4.776561639362e+17       2.837901856756e+18       8.031216396662e+22       1.611319122502e+23       5.904717853656e+23       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       2.199857534330e-30       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       5.926382878905e+08       2.152065873641e-15       7.820769078535e-04       7.577756445000e+11       1.434210547436e+04       2.420043683173e-05       8.499680847412e+12       4.515322372080e-04       3.394203671281e+23       4.677641939850e+17       2.779130627552e+18       7.810223204734e+22       1.566980813271e+23       5.742239273974e+23       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       2.252684827731e-30       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       5.885186572421e+08       2.182300224539e-15       7.875514402258e-04       7.472771625360e+11       1.434210546888e+04       2.436983988193e-05       8.440596666914e+12       4.546929588604e-04       3.300806125209e+23       4.580770807416e+17       2.721576514917e+18       7.595311033209e+22       1.523862551412e+23       5.584231576478e+23       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       2.306541908674e-30       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       5.844276635495e+08       2.212959337229e-15       7.930642950669e-04       7.369241302195e+11       1.434210546337e+04       2.454042875337e-05       8.381923200680e+12       4.578758054901e-04       3.209978578594e+23       4.485905817476e+17       2.665214313104e+18       7.386312552002e+22       1.481930765154e+23       5.430571736997e+23       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       2.361451764827e-30       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       5.803651077475e+08       2.244049179179e-15       7.986157397681e-04       7.267145324394e+11       1.434210545782e+04       2.471221174680e-05       8.323657593695e+12       4.610809319708e-04       3.121650313334e+23       4.393005424034e+17       2.610019338361e+18       7.183065035418e+22       1.441152806511e+23       5.281140116585e+23       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       2.417437853220e-30       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       5.763307921546e+08       2.275575801689e-15       8.042060453590e-04       7.166463820026e+11       1.434210545223e+04       2.488519722107e-05       8.265797010791e+12       4.643084942604e-04       3.035752557260e+23       4.302028941487e+17       2.555967418123e+18       6.985410235443e+22       1.401496925867e+23       5.135820368375e+23       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       2.474524110394e-30       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       5.723245204636e+08       2.307545341078e-15       8.098354828689e-04       7.067177192476e+11       1.434210544660e+04       2.505939359356e-05       8.208338636506e+12       4.675586494085e-04       2.952218430594e+23       4.212936526805e+17       2.503034880423e+18       6.793194258543e+22       1.362932247251e+23       4.994499346985e+23       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       2.532734962777e-30       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       5.683460977317e+08       2.339964019870e-15       8.155043251463e-04       6.969266116623e+11       1.434210544093e+04       2.523480934054e-05       8.151279674952e+12       4.708315555641e-04       2.870982893872e+23       4.125689162082e+17       2.451198543527e+18       6.606267445834e+22       1.325428744301e+23       4.857067020431e+23       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       2.592095337269e-30       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
