# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  156       6.010052700248e-10       1.400687599428e-13      -6.022700391046e-12       1.083981734675e-15       3.169411450859e-12       5.827917333486e-13      -3.635606054526e-15 
  157       6.051170869287e-10       1.390986796909e-13      -6.006747548525e-12       1.099305585202e-15       3.111620811663e-12       5.743159154054e-13      -3.568338766860e-15 
  158       6.091954976917e-10       1.380818378010e-13      -5.987401714280e-12       1.114767228136e-15       3.055192578892e-12       5.659917896241e-13      -3.501095623096e-15 
  159       6.132389602112e-10       1.370202457091e-13      -5.964633633336e-12       1.130366807133e-15       3.000040617148e-12       5.578103965243e-13      -3.433924165114e-15 
  160       6.172458855323e-10       1.359160321363e-13      -5.938415878047e-12       1.146104437188e-15       2.946070480094e-12       5.497617884964e-13      -3.366871945911e-15 
  161       6.212147483590e-10       1.347713955026e-13      -5.908722756979e-12       1.161980214725e-15       2.893198762775e-12       5.418373500469e-13      -3.299984698567e-15 
  162       6.251444312494e-10       1.335884527857e-13      -5.875529948862e-12       1.177994249996e-15       2.841413411000e-12       5.340370295305e-13      -3.233300702005e-15 
  163       6.290339094723e-10       1.323693805619e-13      -5.838814912237e-12       1.194146636519e-15       2.790718470420e-12       5.263627131288e-13      -3.166855877493e-15 
  164       6.328821421478e-10       1.311164646326e-13      -5.798557052412e-12       1.210437440215e-15       2.741114990551e-12       5.188159344562e-13      -3.100685527872e-15 
  165       6.366880719599e-10       1.298321015380e-13      -5.754737760692e-12       1.226866698908e-15       2.692600957724e-12       5.113978660750e-13      -3.034824309768e-15 
  166       6.404506248691e-10       1.285188000717e-13      -5.707340453604e-12       1.243434421835e-15       2.645171228031e-12       5.041093110096e-13      -2.969306205815e-15 
  167       6.441687098243e-10       1.271791827945e-13      -5.656350612130e-12       1.260140589147e-15       2.598817460272e-12       4.969506942615e-13      -2.904164496874e-15 
  168       6.478412184758e-10       1.258159875485e-13      -5.601755820930e-12       1.276985151414e-15       2.553528048909e-12       4.899220543241e-13      -2.839431734255e-15 
  169       6.514670248872e-10       1.244320689712e-13      -5.543545807571e-12       1.293968029131e-15       2.509288057006e-12       4.830230346973e-13      -2.775139711937e-15 
  170       6.550449852479e-10       1.230304000095e-13      -5.481712481758e-12       1.311089112224e-15       2.466079149183e-12       4.762528754022e-13      -2.711319438783e-15 
  171       6.585739375856e-10       1.216140734339e-13      -5.416249974558e-12       1.328348259549e-15       2.423879524563e-12       4.696104044960e-13      -2.648001110767e-15 
  172       6.620527014787e-10       1.201863033525e-13      -5.347154677629e-12       1.345745298402e-15       2.382663849717e-12       4.630940295864e-13      -2.585214083189e-15 
  173       6.654800777685e-10       1.187504267249e-13      -5.274425282451e-12       1.363280024023e-15       2.342403191615e-12       4.567017293470e-13      -2.522986842900e-15 
  174       6.688548482718e-10       1.173099048766e-13      -5.198062819549e-12       1.380952199097e-15       2.303064950573e-12       4.504310450310e-13      -2.461346980515e-15 
  175       6.721757754930e-10       1.158683250128e-13      -5.118070697724e-12       1.398761553263e-15       2.264612793202e-12       4.442790719870e-13      -2.400321162639e-15 
  176       6.754416023369e-10       1.144294017327e-13      -5.034454743280e-12       1.416707782617e-15       2.227006585353e-12       4.382424511731e-13      -2.339935104085e-15 
  177       6.786510518207e-10       1.129969785433e-13      -4.947223239254e-12       1.434790549214e-15       2.190202325070e-12       4.323173606716e-13      -2.280213540094e-15 
  178       6.818028267865e-10       1.115750293735e-13      -4.856386964641e-12       1.453009480578e-15       2.154152075534e-12       4.264995072041e-13      -2.221180198556e-15 
  179       6.848956096138e-10       1.101676600887e-13      -4.761959233622e-12       1.471364169200e-15       2.118803898013e-12       4.207841176460e-13      -2.162857772227e-15 
  180       6.879281499052e-10       1.087789620924e-13      -4.663954559381e-12       1.489854132669e-15       2.084112257523e-12       4.151669347918e-13      -2.105263295556e-15 
  181       6.908995359382e-10       1.074125569587e-13      -4.562384444842e-12       1.508478691533e-15       2.050070304833e-12       4.096473108880e-13      -2.048393922232e-15 
  182       6.938089442887e-10       1.060720184272e-13      -4.457261331890e-12       1.527237080752e-15       2.016680037712e-12       4.042253442775e-13      -1.992239961141e-15 
  183       6.966555538325e-10       1.047610180237e-13      -4.348599980646e-12       1.546128487571e-15       1.983942030535e-12       3.989008924949e-13      -1.936789325779e-15 
  184       6.994385457819e-10       1.034833260301e-13      -4.236417503618e-12       1.565152050879e-15       1.951855405804e-12       3.936735674794e-13      -1.882027489552e-15 
  185       7.021571037221e-10       1.022428124535e-13      -4.120733399871e-12       1.584306860570e-15       1.920417805669e-12       3.885427307889e-13      -1.827937441065e-15 
  186       7.048104136474e-10       1.010434479951e-13      -4.001569589184e-12       1.603591956900e-15       1.889625363451e-12       3.835074888137e-13      -1.774499639418e-15 
  187       7.073976639982e-10       9.988930502008e-14      -3.878950446215e-12       1.623006329847e-15       1.859472675162e-12       3.785666879898e-13      -1.721691969502e-15 
  188       7.099180456967e-10       9.878455852625e-14      -3.752902834661e-12       1.642548918475e-15       1.829952771030e-12       3.737189100127e-13      -1.669489697288e-15 
  189       7.123707521837e-10       9.773348711384e-14      -3.623456141420e-12       1.662218610288e-15       1.801057087013e-12       3.689624670510e-13      -1.617865425127e-15 
  190       7.147549794549e-10       9.674047395449e-14      -3.490642310756e-12       1.682014240590e-15       1.772775436331e-12       3.642953969603e-13      -1.566789047041e-15 
  191       7.170699260973e-10       9.581000776062e-14      -3.354495878455e-12       1.701934591850e-15       1.745095980978e-12       3.597154584961e-13      -1.516227704016e-15 
  192       7.193147933260e-10       9.494668375470e-14      -3.215054005993e-12       1.721978393055e-15       1.718005203249e-12       3.552201265283e-13      -1.466145739298e-15 
  193       7.214887850199e-10       9.415520463849e-14      -3.072356514695e-12       1.742144319073e-15       1.691487877262e-12       3.508065872541e-13      -1.416504653689e-15 
  194       7.235911077585e-10       9.344038156236e-14      -2.926445919897e-12       1.762430990012e-15       1.665527040474e-12       3.464717334123e-13      -1.367263060834e-15 
  195       7.256209708586e-10       9.280713509454e-14      -2.777367465109e-12       1.782836970581e-15       1.640103965211e-12       3.422121594963e-13      -1.318376642525e-15 
  196       7.275775864102e-10       9.226049619039e-14      -2.625169156175e-12       1.803360769445e-15       1.615198130182e-12       3.380241569681e-13      -1.269798103985e-15 
  197       7.294601693131e-10       9.180560716170e-14      -2.469901795439e-12       1.824000838592e-15       1.590787192003e-12       3.339037094719e-13      -1.221477129171e-15 
  198       7.312679373134e-10       9.144772264593e-14      -2.311619015901e-12       1.844755572685e-15       1.566846956722e-12       3.298464880474e-13      -1.173360336061e-15 
  199       7.330001110399e-10       9.119221057555e-14      -2.150377315383e-12       1.865623308425e-15       1.543351351335e-12       3.258478463441e-13      -1.125391231952e-15 
  200       7.346559140404e-10       9.104455314721e-14      -1.986236090693e-12       1.886602323913e-15       1.520272395312e-12       3.219028158341e-13      -1.077510168755e-15 
  201       7.362346300675e-10       9.101008465251e-14      -1.819254579316e-12       1.907690867513e-15       1.497585682177e-12       3.180070427723e-13      -1.029668206356e-15 
  202       7.377357794197e-10       9.109318208493e-14      -1.649482370018e-12       1.928887248098e-15       1.475287319826e-12       3.141596836118e-13      -9.818698992413e-16 
  203       7.391589552818e-10       9.129801851895e-14      -1.476968279500e-12       1.950189750024e-15       1.453378146766e-12       3.103607074213e-13      -9.341334835129e-16 
  204       7.405037678113e-10       9.162882124253e-14      -1.301763408799e-12       1.971596603652e-15       1.431858318696e-12       3.066099707383e-13      -8.864772399401e-16 
  205       7.417698443446e-10       9.208987194865e-14      -1.123921168308e-12       1.993105984797e-15       1.410727296315e-12       3.029072155660e-13      -8.389194903587e-16 
  206       7.429568296022e-10       9.268550692689e-14      -9.434973028033e-13       2.014716014169e-15       1.389983833127e-12       2.992520673702e-13      -7.914785940708e-16 
  207       7.440643858947e-10       9.342011725502e-14      -7.605499164620e-13       2.036424756826e-15       1.369625963252e-12       2.956440330765e-13      -7.441729442441e-16 
  208       7.450921933281e-10       9.429814899051e-14      -5.751394978861e-13       2.058230221617e-15       1.349650989229e-12       2.920824990671e-13      -6.970209643121e-16 
  209       7.460399500096e-10       9.532410336214e-14      -3.873289451244e-13       2.080130360631e-15       1.330055469822e-12       2.885667291776e-13      -6.500411043732e-16 
  210       7.469073722530e-10       9.650253696152e-14      -1.971835906942e-13       2.102123068642e-15       1.310835207830e-12       2.850958626946e-13      -6.032518375909e-16 
  211       7.476941947847e-10       9.783806193471e-14      -4.771226603973e-15       2.124206182556e-15       1.291985237891e-12       2.816689123518e-13      -5.566716565930e-16 
  212       7.484001709488e-10       9.933534617374e-14       1.898378706248e-13       2.146377480859e-15       1.273499814291e-12       2.782847623277e-13      -5.103190698715e-16 
  213       7.490250729133e-10       1.009991135082e-13       3.865709149356e-13       2.168634683063e-15       1.255372398767e-12       2.749421662424e-13      -4.642125981823e-16 
  214       7.495686918752e-10       1.028341438968e-13       5.853525857146e-13       2.190975449154e-15       1.237595648317e-12       2.716397451543e-13      -4.183707709446e-16 
  215       7.500308382663e-10       1.048452736188e-13       7.861050027685e-13       2.213397379035e-15       1.220161403006e-12       2.683759855572e-13      -3.728121226409e-16 
  216       7.504113419590e-10       1.070373954659e-13       9.887477013027e-13       2.235898011978e-15       1.203060673772e-12       2.651492373777e-13      -3.275551892164e-16 
  217       7.507100524715e-10       1.094154589336e-13       1.193197606899e-12       2.258474826068e-15       1.186283630233e-12       2.619577119714e-13      -2.826185044786e-16 
  218       7.509268391738e-10       1.119844704125e-13       1.399369010493e-12       2.281125237648e-15       1.169819588493e-12       2.587994801206e-13      -2.380205964973e-16 
  219       7.510615914933e-10       1.147494933804e-13       1.607173543353e-12       2.303846600770e-15       1.153656998949e-12       2.556724700307e-13      -1.937799840039e-16 
  220       7.511142191200e-10       1.177156485935e-13       1.816520152057e-12       2.326636206639e-15       1.137783434099e-12       2.525744653276e-13      -1.499151727915e-16 
  221       7.510846522127e-10       1.208881142781e-13       2.027315073471e-12       2.349491283061e-15       1.122185576347e-12       2.495031030546e-13      -1.064446521138e-16 
  222       7.509728416041e-10       1.242721263221e-13       2.239461809727e-12       2.372408993887e-15       1.106849205810e-12       2.464558716690e-13      -6.338689108559e-17 
  223       7.507787590067e-10       1.278729784665e-13       2.452861103201e-12       2.395386438465e-15       1.091759188126e-12       2.434301090398e-13      -2.076033508194e-17 
  224       7.505024159678e-10       1.316956613795e-13       2.667416158349e-12       2.418420775593e-15       1.076902402810e-12       2.404236577797e-13       2.141930794241e-17 
  225       7.501439216620e-10       1.357437537008e-13       2.883048732036e-12       2.441509605388e-15       1.062276762755e-12       2.374368822031e-13       6.314739487159e-17 
  226       7.497034292133e-10       1.400204600595e-13       3.099684029421e-12       2.464650610903e-15       1.047882751104e-12       2.344707771863e-13       1.044225624516e-16 
  227       7.491811175277e-10       1.445289651183e-13       3.317245537632e-12       2.487841435568e-15       1.033720527668e-12       2.315263220536e-13       1.452440753344e-16 
  228       7.485771915441e-10       1.492724329045e-13       3.535655013239e-12       2.511079682933e-15       1.019789923730e-12       2.286044801394e-13       1.856118361312e-16 
  229       7.478918824842e-10       1.542540061429e-13       3.754832469727e-12       2.534362916413e-15       1.006090436859e-12       2.257061983499e-13       2.255263954650e-16 
  230       7.471254481029e-10       1.594768055866e-13       3.974696164961e-12       2.557688659027e-15       9.926212257119e-13       2.228324067260e-13       2.649889620235e-16 
  231       7.462781729386e-10       1.649439293490e-13       4.195162588661e-12       2.581054393145e-15       9.793811048444e-13       2.199840180043e-13       3.040014126124e-16 
  232       7.453503685632e-10       1.706584522360e-13       4.416146449869e-12       2.604457560230e-15       9.663685395194e-13       2.171619271800e-13       3.425663022079e-16 
  233       7.443423738327e-10       1.766234250771e-13       4.637560664424e-12       2.627895560583e-15       9.535816405139e-13       2.143670110686e-13       3.806868740098e-16 
  234       7.432545551372e-10       1.828418740576e-13       4.859316342426e-12       2.651365753082e-15       9.410181589274e-13       2.116001278678e-13       4.183670694945e-16 
  235       7.420873066513e-10       1.893168000504e-13       5.081322775713e-12       2.674865454930e-15       9.286754809898e-13       2.088621167202e-13       4.556115384676e-16 
  236       7.408410505842e-10       1.960511779474e-13       5.303487425326e-12       2.698391941395e-15       9.165506228695e-13       2.061537972745e-13       4.924256491173e-16 
  237       7.395162374302e-10       2.030479559915e-13       5.525715908983e-12       2.721942445554e-15       9.046402254810e-13       2.034759692481e-13       5.288154980668e-16 
  238       7.381133462187e-10       2.103100551084e-13       5.747911988547e-12       2.745514158038e-15       8.929405492933e-13       2.008294119893e-13       5.647879204276e-16 
  239       7.366328847646e-10       2.178403682381e-13       5.969977557499e-12       2.769104226772e-15       8.814474691380e-13       1.982148840388e-13       6.003504998521e-16 
  240       7.350753899186e-10       2.256417596671e-13       6.191812628406e-12       2.792709756723e-15       8.701564690166e-13       1.956331226923e-13       6.355115785868e-16 
  241       7.334414278172e-10       2.337170643597e-13       6.413315320392e-12       2.816327809638e-15       8.590626369091e-13       1.930848435621e-13       6.702802675252e-16 
  242       7.317315941332e-10       2.420690872900e-13       6.634381846610e-12       2.839955403789e-15       8.481606595819e-13       1.905707401396e-13       7.046664562605e-16 
  243       7.299465143261e-10       2.507006027736e-13       6.854906501709e-12       2.863589513719e-15       8.374448173954e-13       1.880914833572e-13       7.386808231384e-16 
  244       7.280868438918e-10       2.596143537996e-13       7.074781649309e-12       2.887227069981e-15       8.269089791124e-13       1.856477211500e-13       7.723348453107e-16 
  245       7.261532686134e-10       2.688130513619e-13       7.293897709468e-12       2.910864958886e-15       8.165465967058e-13       1.832400780186e-13       8.056408087875e-16 
  246       7.241465048113e-10       2.782993737912e-13       7.512143146151e-12       2.934500022240e-15       8.063507001670e-13       1.808691545904e-13       8.386118184902e-16 
  247       7.220672995932e-10       2.880759660869e-13       7.729404454708e-12       2.958129057095e-15       7.963138923132e-13       1.785355271821e-13       8.712618083049e-16 
  248       7.199164311047e-10       2.981454392486e-13       7.945566149333e-12       2.981748815484e-15       7.864283435960e-13       1.762397473617e-13       9.036055511349e-16 
  249       7.176947087794e-10       3.085103696081e-13       8.160510750546e-12       3.005356004171e-15       7.766857869091e-13       1.739823415106e-13       9.356586689536e-16 
