#scalar perturbations for mode k = 1.105063066835e-04 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:delta_scf             22:theta_scf          
       4.020522003837e+02       1.498008351553e-03      -4.596555468764e-04      -1.875163266091e-10       3.334033616433e-05       7.303096214279e-06       1.564882661000e-08       1.460650588626e-06      -3.447488181955e-04      -4.158597357412e-11       5.866735669757e-01       6.361753322324e-01      -4.596333070886e-04      -3.199930805818e-10       7.078884257332e-05      -3.447581836983e-04      -7.235434616618e-24      -4.558433485055e-04      -3.154923811800e-10       6.945913917887e-05       1.784346655913e-16      -2.797122863093e-12 
       4.086717934439e+02       1.533228867634e-03      -4.732060275363e-04      -1.995140213034e-10       3.553208242159e-05       7.346871190027e-06       1.669801541191e-08       1.469409593621e-06      -3.549126865708e-04      -4.085598286595e-11       5.865268837204e-01       6.359227213338e-01      -4.731826041899e-04      -3.352308195130e-10       7.302265034410e-05      -3.549223249314e-04      -8.328890275138e-24      -4.690893335072e-04      -3.302847987687e-10       7.158475805422e-05       2.043755530310e-16      -2.917367481763e-12 
       4.152913865040e+02       1.568791508475e-03      -4.869223656717e-04      -2.119735432942e-10       3.775785917089e-05       7.388438081770e-06       1.775466358599e-08       1.477727245977e-06      -3.652010337783e-04      -4.014194256683e-11       5.864141005295e-01       6.356723396274e-01      -4.868977301901e-04      -3.509259075018e-10       7.528816441066e-05      -3.652109402168e-04      -9.567365396461e-24      -4.824834573067e-04      -3.454992283860e-10       7.373533903571e-05       2.332790933198e-16      -3.040659828244e-12 
       4.219109795642e+02       1.604696281267e-03      -5.008039227701e-04      -2.248999584874e-10       4.001731711746e-05       7.428069160198e-06       1.881832203528e-08       1.485658001579e-06      -3.756133838999e-04      -3.944428346415e-11       5.863316771834e-01       6.354236746382e-01      -5.007780466124e-04      -3.670842501424e-10       7.758533191168e-05      -3.756235537438e-04      -1.096754049582e-23      -4.960244083364e-04      -3.611394248537e-10       7.591053108940e-05       2.654094506795e-16      -3.166996286128e-12 
       4.310392190092e+02       1.654769191912e-03      -5.202160804038e-04      -2.435006743682e-10       4.318777885772e-05       7.479937106801e-06       2.029587720458e-08       1.496038290548e-06      -3.901742835065e-04      -3.850935052760e-11       5.862619446571e-01       6.350828359308e-01      -5.201884466251e-04      -3.901369058994e-10       8.080489537166e-05      -3.901848091170e-04      -1.319773362865e-23      -5.149354505661e-04      -3.834119242529e-10       7.894977663221e-05       3.155334950820e-16      -3.346295351996e-12 
       4.401674584542e+02       1.705492721792e-03      -5.399396854217e-04      -2.630132875100e-10       4.642114517057e-05       7.528986291778e-06       2.178517806459e-08       1.505855340129e-06      -4.049689509852e-04      -3.760574089690e-11       5.862364380094e-01       6.347436583126e-01      -5.399102398655e-04      -4.140970589856e-10       8.408444450280e-05      -4.049798239712e-04      -1.582416927897e-23      -5.341198403016e-04      -4.065101834814e-10       8.203420823240e-05       3.731307938935e-16      -3.531550303664e-12 
       4.492956978992e+02       1.756866889907e-03      -5.599732508077e-04      -2.834521641309e-10       4.971693182426e-05       7.575570119140e-06       2.328549794754e-08       1.515179835027e-06      -4.199962791801e-04      -3.673293939659e-11       5.862486913224e-01       6.344055573404e-01      -5.599419393650e-04      -4.389800472341e-10       8.742387743142e-05      -4.200074914340e-04      -1.890766365772e-23      -5.535742258560e-04      -4.304430134462e-10       8.516287047260e-05       4.390715781194e-16      -3.722811299868e-12 
       4.584239373443e+02       1.808891715309e-03      -5.803153551394e-04      -3.048318662540e-10       5.307474976393e-05       7.619965403737e-06       2.479621609388e-08       1.524067141899e-06      -4.352552102681e-04      -3.589015315879e-11       5.862930952596e-01       6.340681361097e-01      -5.802821237383e-04      -4.648011571956e-10       9.082310280118e-05      -4.352667539602e-04      -2.251698611095e-23      -5.732952897887e-04      -4.552188159107e-10       8.833479156732e-05       5.143027595014e-16      -3.920157778341e-12 
       4.675521767893e+02       1.861567217085e-03      -6.009646391249e-04      -3.271670798090e-10       5.649427856739e-05       7.662394937900e-06       2.631679169244e-08       1.532561822717e-06      -4.507447331652e-04      -3.507643321911e-11       5.863647917502e-01       6.337311491350e-01      -6.009294337227e-04      -4.915756269903e-10       9.428203817299e-05      -4.507566007357e-04      -2.672973175790e-23      -5.932797411839e-04      -4.808455715817e-10       9.154898097455e-05       5.998528433001e-16      -4.123648064143e-12 
       4.766804162343e+02       1.914893414362e-03      -6.219198023022e-04      -3.504725609900e-10       5.997524614390e-05       7.703044314139e-06       2.784674425367e-08       1.540700999319e-06      -4.664638810535e-04      -3.429076239845e-11       5.864595767978e-01       6.333944693503e-01      -6.218825688796e-04      -5.193186489212e-10       9.780060859755e-05      -4.664760652033e-04      -3.163326923581e-23      -6.135243150202e-04      -5.073308332538e-10       9.480442828527e-05       6.968369865923e-16      -4.333376787927e-12 
       4.858086556793e+02       1.968870326293e-03      -6.431795999370e-04      -3.747631086515e-10       6.351741742541e-05       7.742070788536e-06       2.938564225853e-08       1.548516126112e-06      -4.824117290553e-04      -3.353209474322e-11       5.865738114555e-01       6.330580594703e-01      -6.431402844934e-04      -5.480453718489e-10       1.013787454048e-04      -4.824242227368e-04      -3.732577179266e-23      -6.340257729001e-04      -5.346817199270e-10       9.810010254540e-05       8.064622473012e-16      -4.549398076247e-12 
       5.000174658081e+02       2.054184369083e-03      -6.768754710245e-04      -4.145682589484e-10       6.915239140268e-05       7.799895145135e-06       3.179795102062e-08       1.560097364399e-06      -5.076887688452e-04      -3.240238491576e-11       5.867830308693e-01       6.325350356416e-01      -6.768328073402e-04      -5.947536843543e-10       1.070667665359e-04      -5.077017308802e-04      -4.802050398889e-23      -6.664414424423e-04      -5.789934754126e-10       1.033076269142e-04       1.005367168370e-15      -4.898313923738e-12 
       5.142262759368e+02       2.141075168656e-03      -7.113023207821e-04      -4.568520864749e-10       7.493451772571e-05       7.854520475386e-06       3.422969711035e-08       1.571040101181e-06      -5.335146413934e-04      -3.133157442547e-11       5.870219352084e-01       6.320130925333e-01      -7.112561780947e-04      -6.439388222982e-10       1.128987424290e-04      -5.335280561532e-04      -6.137786801375e-23      -6.994597433413e-04      -6.254416390479e-10       1.086059878057e-04       1.243517588574e-15      -5.262934037091e-12 
       5.284350860656e+02       2.229542797488e-03      -7.464561637804e-04      -5.016705773462e-10       8.086324562512e-05       7.906285773017e-06       3.667973520068e-08       1.581412145456e-06      -5.598863924351e-04      -3.031586943201e-11       5.872825923745e-01       6.314927508707e-01      -7.464064113567e-04      -6.956573618740e-10       1.188744745148e-04      -5.599002451005e-04      -7.796787088402e-23      -7.330688116604e-04      -6.740465150856e-10       1.139909789496e-04       1.526998281021e-15      -5.643465485611e-12 
       5.426438961944e+02       2.319587328066e-03      -7.823332653304e-04      -5.490796761186e-10       8.693810371014e-05       7.955470427831e-06       3.914704988350e-08       1.591269384850e-06      -5.868012566088e-04      -2.935167146256e-11       5.875586638708e-01       6.309746280200e-01      -7.822797724573e-04      -7.499656788039e-10       1.249937794503e-04      -5.868155331178e-04      -9.846416333690e-23      -7.672569229519e-04      -7.248256414358e-10       1.194582621097e-04       1.862612759871e-15      -6.040185793975e-12 
       5.568527063232e+02       2.411208832842e-03      -8.189301223571e-04      -5.991352544730e-10       9.315868033870e-05       8.002308714162e-06       4.163073184752e-08       1.600658683372e-06      -6.142566431070e-04      -2.843560136333e-11       5.878450930552e-01       6.304593846923e-01      -8.188727583335e-04      -8.069199609941e-10       1.312564853444e-04      -6.142713301051e-04      -1.236598277085e-22      -8.020124832530e-04      -7.777937180835e-10       1.250033661385e-04       2.257946043988e-15      -6.453377002742e-12 
       5.710615164519e+02       2.504407384196e-03      -8.562434458950e-04      -6.518930864481e-10       9.952460861354e-05       8.047000892220e-06       4.412995892687e-08       1.609620101733e-06      -6.422501225437e-04      -2.756451399098e-11       5.881378460073e-01       6.299476767612e-01      -8.561820800275e-04      -8.665762199890e-10       1.376624287408e-04      -6.422652073379e-04      -1.544850512812e-22      -8.373240550975e-04      -8.329625708613e-10       1.306216925635e-04       2.721429972120e-15      -6.883288743673e-12 
       5.852703265807e+02       2.599183054382e-03      -8.942701450639e-04      -7.074088365035e-10       1.060355561220e-04       8.089720495655e-06       4.664398223625e-08       1.618188354898e-06      -6.707794149322e-04      -2.673549516121e-11       5.884337206399e-01       6.294401404752e-01      -8.942046466624e-04      -9.289903012541e-10       1.442114523233e-04      -6.707948854475e-04      -1.920269467253e-22      -8.731803374730e-04      -8.903410730171e-10       1.363085148472e-04       3.262411854567e-15      -7.330170449882e-12 
       6.058032467021e+02       2.738928235057e-03      -9.504763532000e-04      -7.926187752661e-10       1.157000109650e-04       8.148270569486e-06       5.030171999771e-08       1.629935932490e-06      -7.129489235800e-04      -2.560637502495e-11       5.888617690952e-01       6.287152627707e-01      -9.504046520543e-04      -1.024168995947e-09       1.539278069253e-04      -7.129649313268e-04      -2.607599544876e-22      -9.259354537259e-04      -9.771728323630e-10       1.446376023723e-04       4.202312195496e-15      -8.006481492066e-12 
       6.263361668236e+02       2.881967228126e-03      -1.008158086780e-03      -8.838712108432e-10       1.256658336560e-04       8.203404618550e-06       5.398706493791e-08       1.641003162382e-06      -7.562269100730e-04      -2.455207396154e-11       5.892853729730e-01       6.280019139448e-01      -1.008079909969e-03      -1.125390534418e-09       1.639421828995e-04      -7.562434326472e-04      -3.508001797037e-22      -9.797718849583e-04      -1.068637254787e-09       1.530845391714e-04       5.361043566525e-15      -8.719590225491e-12 
       6.468690869450e+02       3.028300249206e-03      -1.067307857649e-03      -9.813328838221e-10       1.359322548961e-04       8.255453632793e-06       5.769834329938e-08       1.651456263507e-06      -8.006078826112e-04      -2.356595821895e-11       5.897005069188e-01       6.273014400411e-01      -1.067222932239e-03      -1.232821826208e-09       1.742541384981e-04      -8.006248990755e-04      -4.678136560694e-22      -1.034657474497e-03      -1.164727516896e-09       1.616338179707e-04       6.778956099069e-15      -9.470292440668e-12 
       6.674020070664e+02       3.177927512524e-03      -1.127918778677e-03      -1.085170052552e-09       1.464985603594e-04       8.304700012297e-06       6.143404902276e-08       1.661351735553e-06      -8.460868037103e-04      -2.264209859835e-11       5.901044250174e-01       6.266149413391e-01      -1.127826831721e-03      -1.346629220364e-09       1.848632369128e-04      -8.461042944657e-04      -6.187447732979e-22      -1.090560961405e-03      -1.265423235274e-09       1.702695199571e-04       8.502127942914e-15      -1.025935845468e-11 
       6.879349271879e+02       3.330849230693e-03      -1.189984504848e-03      -1.195548507117e-09       1.573640784122e-04       8.351387073499e-06       6.519281879501e-08       1.670738260337e-06      -8.926590459950e-04      -2.177519190290e-11       5.904953242538e-01       6.259432871441e-01      -1.189885263378e-03      -1.466978541932e-09       1.957690440713e-04      -8.926769926652e-04      -8.120580246157e-22      -1.147452067786e-03      -1.370690384102e-09       1.789753697498e-04       1.058297414265e-14      -1.108760732662e-11 
