#scalar perturbations for mode k = 1.105063066833e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:delta_scf             22:theta_scf          
       8.005436020462e+00       1.752201970841e-05      -2.578200090426e-03      -2.084387132327e-07       7.806070473922e-08       1.951517618481e-07       3.243129165029e-13       3.903035236961e-08      -1.933650068086e-03      -2.084383028765e-07       6.011872758200e-01       6.964422780345e-01      -2.578036406868e-03      -3.126135591394e-07       3.124881571275e-04      -1.933896501437e-03      -2.185499212773e-30      -2.580691687104e-03      -3.129355076363e-07       3.128095683517e-04      -1.223303591384e-21                     -inf 
       8.160860617127e+00       1.786715416264e-05      -2.678653096177e-03      -2.207326893535e-07       8.273187121876e-08       2.068296780469e-07       3.573938422574e-13       4.136593560938e-08      -2.008989822468e-03      -2.207322107795e-07       6.011834707662e-01       6.963762835890e-01      -2.678467183566e-03      -3.311303611794e-07       3.247052034213e-04      -2.009269601605e-03      -2.972644816877e-30      -2.681225758270e-03      -3.314713367582e-07       3.250391447460e-04      -1.345455492833e-21                     -inf 
       8.316285213793e+00       1.821247703140e-05      -2.781002205622e-03      -2.334974250947e-07       8.758706994376e-08       2.189676748594e-07       3.931347930307e-13       4.379353497188e-08      -2.085751654632e-03      -2.334968718491e-07       6.011796052116e-01       6.963103495114e-01      -2.780792749147e-03      -3.503622916541e-07       3.371554007063e-04      -2.086066726801e-03      -3.950090058162e-30      -2.783656545388e-03      -3.507230249839e-07       3.375021071945e-04      -1.470333321399e-21                     -inf 
       8.471709810458e+00       1.855798831474e-05      -2.885246025721e-03      -2.467415167760e-07       9.262995358571e-08       2.315748839643e-07       4.316946726944e-13       4.631497679286e-08      -2.163934519799e-03      -2.467408820056e-07       6.011756756928e-01       6.962444618587e-01      -2.885011659431e-03      -3.703227622248e-07       3.498386626419e-04      -2.164286906083e-03      -5.146880753647e-30      -2.887982606278e-03      -3.707039979374e-07       3.501983696072e-04      -1.598485616293e-21                     -inf 
       8.627134407123e+00       1.890368801272e-05      -2.991383165332e-03      -2.604735467354e-07       9.786418167859e-08       2.446604541965e-07       4.732387516937e-13       4.893209083929e-08      -2.243537374612e-03      -2.604728231725e-07       6.011716746652e-01       6.961786032074e-01      -2.991122471136e-03      -3.910251760587e-07       3.627549024002e-04      -2.243929171265e-03      -6.594852658181e-30      -2.994202523702e-03      -3.914276759117e-07       3.631278483205e-04      -1.730473106685e-21                     -inf 
       8.782559003788e+00       1.924957612538e-05      -3.099412234489e-03      -2.747020833429e-07       1.032934140738e-07       2.582335351846e-07       5.179387718832e-13       5.164670703691e-08      -2.324559176600e-03      -2.747012632892e-07       6.011676077053e-01       6.961127716872e-01      -3.099123741161e-03      -4.124829278220e-07       3.759040325251e-04      -2.324992556374e-03      -8.328851158932e-30      -3.102314811219e-03      -4.129074617111e-07       3.762904506266e-04      -1.866870417813e-21                     -inf 
       9.000708429218e+00       1.973537239653e-05      -3.254227312903e-03      -2.955267126583e-07       1.112496804133e-07       2.781242010334e-07       5.863445226254e-13       5.562484020667e-08      -2.440670485606e-03      -2.955257433294e-07       6.011617773646e-01       6.960203923333e-01      -3.253897216071e-03      -4.439001142541e-07       3.947524362094e-04      -2.441166044425e-03      -1.131866819815e-29      -3.257247365424e-03      -4.443569037360e-07       3.951581609546e-04      -2.066884601568e-21                     -inf 
       9.218857854649e+00       2.022153984689e-05      -3.412762938585e-03      -3.173699226148e-07       1.196074956409e-07       2.990187391024e-07       6.618358578102e-13       5.980374782047e-08      -2.559572205096e-03      -3.173687866721e-07       6.011558002258e-01       6.959280155065e-01      -3.412388080073e-03      -4.768686792565e-07       4.140592169708e-04      -2.560134596479e-03      -1.506462545571e-29      -3.415901107002e-03      -4.773593101294e-07       4.144847117058e-04      -2.278440631637e-21                     -inf 
       9.437007280079e+00       2.070807847662e-05      -3.575015275696e-03      -3.402552661426e-07       1.283770374977e-07       3.209425937442e-07       7.449556232142e-13       6.418851874885e-08      -2.681261458197e-03      -3.402539448918e-07       6.011496731812e-01       6.958356223001e-01      -3.574592340408e-03      -5.114255746986e-07       4.338241265157e-04      -2.681895560432e-03      -1.969874992036e-29      -3.578272027339e-03      -5.119516684140e-07       4.342698526507e-04      -2.503301932394e-21                     -inf 
       9.655156705509e+00       2.119498828584e-05      -3.740980490069e-03      -3.642062421173e-07       1.375685032257e-07       3.439212580643e-07       8.362744394080e-13       6.878425161287e-08      -2.805735369287e-03      -3.642047154413e-07       6.011433933269e-01       6.957431960480e-01      -3.740506002088e-03      -5.476077192005e-07       4.540469139859e-04      -2.806446290563e-03      -2.536955562903e-29      -3.744356114966e-03      -5.481709325600e-07       4.545133309094e-04      -2.743313451312e-21                     -inf 
       9.873306130939e+00       2.168226927469e-05      -3.910654749128e-03      -3.892462953985e-07       1.471921134591e-07       3.679802836477e-07       9.363914886560e-13       7.359605672954e-08      -2.932991063939e-03      -3.892445416879e-07       6.011369510039e-01       6.956507142873e-01      -3.910125067808e-03      -5.854519980528e-07       4.747273260665e-04      -2.933784147465e-03      -3.224368403197e-29      -3.914149405710e-03      -5.860540304168e-07       4.752148971587e-04      -3.000408850144e-21                     -inf 
       1.009145555637e+01       2.216992144331e-05      -4.084034221041e-03      -4.153988168655e-07       1.572581026687e-07       3.931452566717e-07       1.045935224144e-12       7.862905133435e-08      -3.063025668283e-03      -4.153968129483e-07       6.011303473189e-01       6.955581680338e-01      -4.083445537097e-03      -6.249952631323e-07       4.958651068655e-04      -3.063906497399e-03      -4.050765679206e-29      -4.087647861593e-03      -6.256378460482e-07       4.963742909159e-04      -3.276617540448e-21                     -inf 
       1.030960498180e+01       2.265794479182e-05      -4.261115073743e-03      -4.426871434481e-07       1.677767268413e-07       4.194418171032e-07       1.165564187365e-12       8.388836342063e-08      -3.195836308276e-03      -4.426848645174e-07       6.011235792048e-01       6.954655448887e-01      -4.260463405332e-03      -6.662743328078e-07       5.174599977431e-04      -3.196810711545e-03      -5.036975155129e-29      -4.264847469360e-03      -6.669592340247e-07       5.179912524454e-04      -3.574071487827e-21                     -inf 
       1.058550480046e+01       2.327569346034e-05      -4.490369192460e-03      -4.788623764797e-07       1.817441828158e-07       4.543604570394e-07       1.332383438891e-12       9.087209140788e-08      -3.367776897995e-03      -4.788597115326e-07       6.011147774121e-01       6.953482721929e-01      -4.489631887805e-03      -7.210243829053e-07       5.454259090955e-04      -3.368878385088e-03      -6.549565621493e-29      -4.494251181745e-03      -7.217653959721e-07       5.459857330599e-04      -3.984200336483e-21                     -inf 
       1.086140461913e+01       2.389403584587e-05      -4.725529927891e-03      -5.169385888527e-07       1.964729135122e-07       4.911822837805e-07       1.517906973408e-12       9.823645675610e-08      -3.544147450362e-03      -5.169354918373e-07       6.011057024451e-01       6.952308387409e-01      -4.724699969250e-03      -7.786840927815e-07       5.741220325234e-04      -3.545386263069e-03      -8.408052316197e-29      -4.729560471085e-03      -7.794841769010e-07       5.747111545883e-04      -4.436705707407e-21                     -inf 
       1.113730443779e+01       2.451297194868e-05      -4.966589524257e-03      -5.569626203770e-07       2.119837995542e-07       5.299594988855e-07       1.723685616304e-12       1.059918997771e-07      -3.724942148556e-03      -5.569590414095e-07       6.010963471668e-01       6.951132247245e-01      -4.965659517789e-03      -8.393277135059e-07       6.035478263839e-04      -3.726329059597e-03      -1.067275459594e-28      -4.970767212091e-03      -8.401899044518e-07       6.041669760323e-04      -4.936704020970e-21                     -inf 
       1.141320425645e+01       2.513250176905e-05      -5.213540223981e-03      -5.989811731100e-07       2.282977697881e-07       5.707444244704e-07       1.951356240085e-12       1.141488848941e-07      -3.910155174409e-03      -5.989770582698e-07       6.010867054318e-01       6.949954131534e-01      -5.212502389650e-03      -9.030294092400e-07       6.337027423374e-04      -3.911701500338e-03      -1.341217586332e-28      -5.217863268091e-03      -9.039568195457e-07       6.343526497386e-04      -5.489647649006e-21                     -inf 
       1.168910407512e+01       2.575262530725e-05      -5.466374265271e-03      -6.430408114295e-07       2.454357921114e-07       6.135894802786e-07       2.202644269792e-12       1.227178960557e-07      -4.099780706593e-03      -6.430361025481e-07       6.010767811458e-01       6.948773996236e-01      -5.465220426739e-03      -9.698632568968e-07       6.645862248210e-04      -4.101498320663e-03      -1.670387453545e-28      -5.470840395179e-03      -9.708590594757e-07       6.652676095117e-04      -6.101344669171e-21                     -inf 
       1.196500389378e+01       2.637334256357e-05      -5.725083882489e-03      -6.891879620914e-07       2.634188973067e-07       6.585472432667e-07       2.479366495622e-12       1.317094486533e-07      -4.293812920894e-03      -6.891825965359e-07       6.010665615853e-01       6.947591623846e-01      -5.723805456981e-03      -1.039903245783e-06       6.961977112483e-04      -4.295714265887e-03      -2.063540040269e-28      -5.729690500836e-03      -1.040970702511e-06       6.969113022158e-04      -6.777978698656e-21                     -inf 
       1.224090371245e+01       2.699465353827e-05      -5.989661305775e-03      -7.374689142867e-07       2.822681471935e-07       7.056703679837e-07       2.783433419859e-12       1.411340735967e-07      -4.492245989938e-03      -7.374628247380e-07       6.010560512682e-01       6.946406999209e-01      -5.988249293934e-03      -1.113223277235e-06       7.285366319727e-04      -4.494344090948e-03      -2.530530268653e-28      -5.994405310537e-03      -1.114365709115e-06       7.292831472472e-04      -7.526128545816e-21                     -inf 
       1.254766357672e+01       2.768615665719e-05      -6.290711873981e-03      -7.937115596229e-07       3.042683332986e-07       7.606708332465e-07       3.156062161504e-12       1.521341666493e-07      -4.718033918094e-03      -7.937045800727e-07       6.010440173818e-01       6.945087084570e-01      -6.289140248262e-03      -1.198685095687e-06       7.653460672764e-04      -4.720366799760e-03      -3.149960329069e-28      -6.295604490007e-03      -1.199914882174e-06       7.661300345904e-04      -8.450453809722e-21                     -inf 
       1.285442344100e+01       2.837839374080e-05      -6.598996011505e-03      -8.527123294458e-07       3.273944568593e-07       8.184861421482e-07       3.567881249874e-12       1.636972284296e-07      -4.949247023527e-03      -8.527043634979e-07       6.010316164445e-01       6.943764162827e-01      -6.597252517612e-03      -1.288394327221e-06       8.030532519464e-04      -4.951832359974e-03      -3.891517835028e-28      -6.604032250805e-03      -1.289715763402e-06       8.038755552771e-04      -9.482087887440e-21                     -inf 
       1.316118330528e+01       2.907136478949e-05      -6.914503017665e-03      -9.145342492944e-07       3.516756839705e-07       8.791892099263e-07       4.021949666444e-12       1.758378419853e-07      -5.185877280755e-03      -9.145251930919e-07       6.010188413768e-01       6.942438096954e-01      -6.912574784362e-03      -1.382452162097e-06       8.416573720947e-04      -5.188733601832e-03      -4.774578338410e-28      -6.919677310658e-03      -1.383869651952e-06       8.425188992880e-04      -1.063197161500e-20                     -inf 
       1.346794316956e+01       2.976506980362e-05      -7.237222183717e-03      -9.792401348311e-07       3.771412385335e-07       9.428530963338e-07       4.521486960491e-12       1.885706192668e-07      -5.427916658254e-03      -9.792298766799e-07       6.010056945677e-01       6.941108863473e-01      -7.235095707201e-03      -1.480959653780e-06       8.811576029358e-04      -5.431063368833e-03      -5.820983439888e-28      -7.242528252723e-03      -1.482477688112e-06       8.820592321732e-04      -1.191177558589e-20                     -inf 
       1.377470303384e+01       3.045950878359e-05      -7.567142791574e-03      -1.046892591929e-06       4.038204185995e-07       1.009551046499e-06       5.069878063174e-12       2.019102092997e-07      -5.675357117493e-03      -1.046881011912e-06       6.009921742732e-01       6.939776399431e-01      -7.564803919822e-03      -1.584017718302e-06       9.215531085024e-04      -5.678814516703e-03      -7.055286493920e-28      -7.572573685746e-03      -1.585640883876e-06       9.224957144221e-04      -1.333393350291e-20                     -inf 
       1.408146289812e+01       3.115468172976e-05      -7.904254114970e-03      -1.117554016751e-06       4.317425990873e-07       1.079356497718e-06       5.670678016236e-12       2.158712995437e-07      -5.928190613811e-03      -1.117540986332e-06       6.009782738865e-01       6.938440593600e-01      -7.901688032053e-03      -1.691727133618e-06       9.628430420027e-04      -5.931979914209e-03      -8.505015974826e-28      -7.909802269835e-03      -1.693460128752e-06       9.638275048294e-04      -1.491167591548e-20                     -inf 
       1.438822276240e+01       3.185058864253e-05      -8.248545419475e-03      -1.191286595842e-06       4.609372089559e-07       1.152343022390e-06       6.327616399907e-12       2.304686044779e-07      -6.186409096426e-03      -1.191271977458e-06       6.009639958577e-01       6.937101440772e-01      -8.245736629848e-03      -1.804188538975e-06       1.005026545844e-03      -6.190552443102e-03      -1.020095797330e-27      -8.254202519857e-03      -1.806036147893e-06       1.006053736571e-03      -1.665906404671e-20                     -inf 
       1.478026266803e+01       3.274102788642e-05      -8.698985028742e-03      -1.290086092975e-06       5.001471326207e-07       1.250367831552e-06       7.255140909992e-12       2.500735663104e-07      -6.524238809540e-03      -1.290069229865e-06       6.009451981523e-01       6.935385076041e-01      -8.695842395531e-03      -1.954991559688e-06       1.060236513257e-03      -6.528868379319e-03      -1.278183285659e-27      -8.704768098904e-03      -1.956992757649e-06       1.061319571001e-03      -1.916301225943e-20                     -inf 
       1.517230257365e+01       3.363266591251e-05      -9.161111635429e-03      -1.394131755863e-06       5.415452306585e-07       1.353863076646e-06       8.289355607431e-12       2.707726153293e-07      -6.870833771649e-03      -1.394112387172e-06       6.009257804072e-01       6.933663111444e-01      -9.157607223857e-03      -2.113929540189e-06       1.116902681047e-03      -6.875989321099e-03      -1.590231945713e-27      -9.167004381063e-03      -2.116092493943e-06       1.118043015419e-03      -2.200179889513e-20                     -inf 
       1.556434247927e+01       3.452550272160e-05      -9.634902765188e-03      -1.503551895807e-06       5.851934177489e-07       1.462983544372e-06       9.439367693075e-12       2.925967088744e-07      -7.226177127098e-03      -1.503529738789e-06       6.009057405422e-01       6.931935480889e-01      -9.631007109349e-03      -2.281211550157e-06       1.175023180008e-03      -7.231900494557e-03      -1.965500361374e-27      -9.640887327744e-03      -2.283544626362e-06       1.176222195136e-03      -2.521124370486e-20                     -inf 
       1.595638238490e+01       3.541953831449e-05      -1.012033592093e-02      -1.618474265937e-06       6.311537885730e-07       1.577884471432e-06       1.071480901456e-11       3.155768942865e-07      -7.590252003183e-03      -1.618449014751e-06       6.008850742754e-01       6.930202100868e-01      -1.011601798152e-02      -2.457046281380e-06       1.234596112151e-03      -7.596587158942e-03      -2.414531082775e-27      -1.012639288802e-02      -2.459558058446e-06       1.235855213017e-03      -2.882980008582e-20                     -inf 
       1.634842229052e+01       3.631477269198e-05      -1.061738858007e-02      -1.739026061530e-06       6.794885840834e-07       1.698721460209e-06       1.212585229654e-11       3.397442920417e-07      -7.963041508105e-03      -1.738997386006e-06       6.008637879730e-01       6.928463012022e-01      -1.061261570207e-02      -2.641642045576e-06       1.295619550017e-03      -7.970034604374e-03      -2.949289775804e-27      -1.062349675170e-02      -2.644341266318e-06       1.296940118998e-03      -3.289867414391e-20                     -inf 
       1.674046219615e+01       3.721120585487e-05      -1.112603819376e-02      -1.865333920311e-06       7.302602434784e-07       1.825650608696e-06       1.368322896990e-11       3.651301217392e-07      -8.344528730342e-03      -1.865301464674e-06       6.008418761842e-01       6.926718127891e-01      -1.112077606392e-02      -2.835206772176e-06       1.358091536543e-03      -8.352228151001e-03      -3.583315036266e-27      -1.113217476422e-02      -2.838102396704e-06       1.359474960699e-03      -3.746194606019e-20                     -inf 
