# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
# The units of phi, tau in the derivatives and the potential V are the following:
# --> phi is given in units of the reduced Planck mass m_Pl = (8 pi G)^(-1/2)
# --> tau in the derivative of V(phi) is given in units of Mpc.
# --> the potential V(phi) is given in units of m_Pl^2/Mpc^2.
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ur             13:(.)rho_crit           14:(.)rho_scf            15:(.)p_scf              16:(.)p_prime_scf        17:phi_scf               18:phi'_scf              19:V_scf                 20:V'_scf                21:V''_scf               22:(.)rho_tot            23:(.)p_tot              24:(.)p_tot_prime        25:gr.fac. D             26:gr.fac. f          
       3.720354389968e+03       4.339552027778e-05       1.046087122924e+02       4.126934895596e+01       1.404856447647e+04       3.775121368269e+00       5.227968708726e+07       5.804841790093e+01       5.276952608278e+02       1.253770025997e+02       6.850437351557e+02       3.650431646264e+02       1.703159163249e+03       3.947739824024e-08      -3.947739824017e-08       5.038091269924e-21       1.000000018939e-04       7.587714497869e-14       1.184321947206e-07      -1.450439088743e-07       1.776352751984e-07       1.703159163249e+03       2.975794751119e+02      -1.320047478978e+01       5.958826541002e-04       5.884750007552e-01 
       3.694464597057e+03       4.395067560920e-05       1.052399187783e+02       4.076489511471e+01       1.404793326998e+04       3.801398417176e+00       5.191364006105e+07       5.838406835460e+01       5.131629063016e+02       1.227783887121e+02       6.708452447876e+02       3.549901338726e+02       1.661776673713e+03       3.947739824024e-08      -3.947739824017e-08       5.136659968168e-21       1.000000019423e-04       7.736786596771e-14       1.184321947206e-07      -1.450439088743e-07       1.776352751984e-07       1.661776673713e+03       2.893843466853e+02      -1.276886543734e+01       5.983391183320e-04       5.900623293403e-01 
       3.668754843988e+03       4.451270083200e-05       1.058744905614e+02       4.026685076925e+01       1.404729869820e+04       3.827857526017e+00       5.155014244267e+07       5.872132917667e+01       4.990307202589e+02       1.202336270933e+02       6.569409962548e+02       3.452139272263e+02       1.621419270873e+03       3.947739824024e-08      -3.947739824017e-08       5.237126062352e-21       1.000000019919e-04       7.888741529381e-14       1.184321947206e-07      -1.450439088743e-07       1.776352751984e-07       1.621419270873e+03       2.814148824556e+02      -1.235144205476e+01       6.008123724244e-04       5.916485968928e-01 
       3.643223879265e+03       4.508167752087e-05       1.065124417152e+02       3.977513170365e+01       1.404666074705e+04       3.854499946331e+00       5.118917651832e+07       5.906020496986e+01       4.852876846586e+02       1.177416018940e+02       6.433248927013e+02       3.357069227495e+02       1.582061102043e+03       3.947739824024e-08      -3.947739824016e-08       5.339525437864e-21       1.000000020427e-04       8.043634084567e-14       1.184321947206e-07      -1.450439088743e-07       1.776352751984e-07       1.582061102043e+03       2.736648690966e+02      -1.194773600435e+01       6.033025362435e-04       5.932337641551e-01 
       3.617870460090e+03       4.565768817383e-05       1.071537863459e+02       3.928965483615e+01       1.404601940242e+04       3.881326938148e+00       5.083072469725e+07       5.940070032321e+01       4.719230847948e+02       1.153012203830e+02       6.299909635849e+02       3.264617083418e+02       1.543676977144e+03       3.947739824024e-08      -3.947739824016e-08       5.443894646602e-21       1.000000020948e-04       8.201520073700e-14       1.184321947206e-07      -1.450439088743e-07       1.776352751984e-07       1.543676977144e+03       2.661282643394e+02      -1.155729420536e+01       6.058097304934e-04       5.948177919885e-01 
       3.592693352303e+03       4.624081622222e-05       1.077985385925e+02       3.881033820361e+01       1.404537465017e+04       3.908339770050e+00       5.047476951091e+07       5.974281981187e+01       4.589265009459e+02       1.129114124682e+02       6.169333620606e+02       3.174710759642e+02       1.506242351478e+03       3.947739824024e-08      -3.947739824016e-08       5.550270919150e-21       1.000000021482e-04       8.362456349402e-14       1.184321947206e-07      -1.450439088743e-07       1.776352751984e-07       1.506242351478e+03       2.587991922639e+02      -1.117967861524e+01       6.083340767216e-04       5.964006413765e-01 
       3.567691330319e+03       4.683114604076e-05       1.084467126262e+02       3.833710094622e+01       1.404472647613e+04       3.935539719228e+00       5.012129361209e+07       6.008656799687e+01       4.462878002547e+02       1.105711302276e+02       6.041463624181e+02       3.087280160212e+02       1.469733308961e+03       3.947739824023e-08      -3.947739824015e-08       5.658692177164e-21       1.000000022029e-04       8.526500824635e-14       1.184321947206e-07      -1.450439088743e-07       1.776352751983e-07       1.469733308961e+03       2.516719387191e+02      -1.081446572815e+01       6.108756973251e-04       5.979822734283e-01 
       3.542863177075e+03       4.742876295770e-05       1.090983226514e+02       3.786986329249e+01       1.404407486611e+04       3.962928071535e+00       4.977027977409e+07       6.043194942483e+01       4.339971288314e+02       1.082793474500e+02       5.916243575723e+02       3.002257118983e+02       1.434126545792e+03       3.947739824023e-08      -3.947739824015e-08       5.769197045980e-21       1.000000022590e-04       8.693712492125e-14       1.184321947206e-07      -1.450439088743e-07       1.776352751983e-07       1.434126545792e+03       2.447409468704e+02      -1.046124609043e+01       6.134347155565e-04       5.995626493832e-01 
       3.518207683962e+03       4.803375326509e-05       1.097533829047e+02       3.740854654427e+01       1.404341980586e+04       3.990506121550e+00       4.942171088987e+07       6.077896862778e+01       4.220449040739e+02       1.060350591855e+02       5.793618566065e+02       2.919575346496e+02       1.399399354555e+03       3.947739824023e-08      -3.947739824015e-08       5.881824867454e-21       1.000000023165e-04       8.864151444151e-14       1.184321947206e-07      -1.450439088743e-07       1.776352751983e-07       1.399399354555e+03       2.380008128684e+02      -1.011962383216e+01       6.160112555293e-04       6.011417306133e-01 
       3.493723650774e+03       4.864620422920e-05       1.104119076554e+02       3.695307306220e+01       1.404276128111e+04       4.018275172630e+00       4.907556997125e+07       6.112763012289e+01       4.104218071997e+02       1.038372813047e+02       5.673534823650e+02       2.839170378314e+02       1.365529608740e+03       3.947739824023e-08      -3.947739824014e-08       5.996615713032e-21       1.000000023755e-04       9.037878892680e-14       1.184321947206e-07      -1.450439088743e-07       1.776352751983e-07       1.365529608740e+03       2.314462816376e+02      -9.789216214441e+00       6.186054422247e-04       6.027194786278e-01 
       3.469409885644e+03       4.926620410096e-05       1.110739112055e+02       3.650336625115e+01       1.404209927756e+04       4.046236536970e+00       4.873184014802e+07       6.147793841223e+01       3.991187759837e+02       1.016850500677e+02       5.555939690971e+02       2.760979524780e+02       1.332495747666e+03       3.947739824023e-08      -3.947739824014e-08       6.113610397048e-21       1.000000024359e-04       9.214957189867e-14       1.184321947205e-07      -1.450439088743e-07       1.776352751983e-07       1.332495747666e+03       2.250722427811e+02      -9.469653191843e+00       6.212174014969e-04       6.042958550764e-01 
       3.445265204990e+03       4.989384212658e-05       1.117394078896e+02       3.605935054603e+01       1.404143378087e+04       4.074391535666e+00       4.839050466719e+07       6.182989798255e+01       3.881269976949e+02       9.957742170131e+01       5.440781601490e+02       2.684941822165e+02       1.300276761801e+03       3.947739824022e-08      -3.947739824013e-08       6.232850490274e-21       1.000000024978e-04       9.395449848931e-14       1.184321947205e-07      -1.450439088742e-07       1.776352751983e-07       1.300276761801e+03       2.188737265976e+02      -9.160576989485e+00       6.238472600795e-04       6.058708217527e-01 
       3.421288433455e+03       5.052920855826e-05       1.124084120750e+02       3.562095139764e+01       1.404076477669e+04       4.102741498767e+00       4.805154689212e+07       6.218351330502e+01       3.774379022287e+02       9.751347198597e+01       5.328010057040e+02       2.610997985151e+02       1.268852178473e+03       3.947739824022e-08      -3.947739824013e-08       6.354378333700e-21       1.000000025613e-04       9.579421565399e-14       1.184321947205e-07      -1.450439088742e-07       1.776352751983e-07       1.268852178473e+03       2.128459002085e+02      -8.861641694257e+00       6.264951455917e-04       6.074443405978e-01 
       3.397478403851e+03       5.117239466500e-05       1.130809381613e+02       3.518809525890e+01       1.404009225060e+04       4.131287765340e+00       4.771495030174e+07       6.253878883502e+01       3.670431554276e+02       9.549229585027e+01       5.217575605690e+02       2.539090360629e+02       1.238202047949e+03       3.947739824022e-08      -3.947739824013e-08       6.478237052572e-21       1.000000026263e-04       9.766938238738e-14       1.184321947205e-07      -1.450439088742e-07       1.776352751983e-07       1.238202047949e+03       2.069840637907e+02      -8.572512859728e+00       6.291611865443e-04       6.090163737038e-01 
       3.373833957101e+03       5.182349274354e-05       1.137570005810e+02       3.476070957105e+01       1.403941618818e+04       4.160031683526e+00       4.738069848974e+07       6.289572901186e+01       3.569346525857e+02       9.351300697442e+01       5.109429820071e+02       2.469162882765e+02       1.208306929883e+03       3.947739824022e-08      -3.947739824012e-08       6.604470570675e-21       1.000000026930e-04       9.958066994376e-14       1.184321947205e-07      -1.450439088742e-07       1.776352751982e-07       1.208306929883e+03       2.012836469146e+02      -8.292867124263e+00       6.318455123458e-04       6.105868833173e-01 
       3.350353942184e+03       5.248259612940e-05       1.144366137992e+02       3.433872275026e+01       1.403873657496e+04       4.188974610606e+00       4.704877516378e+07       6.325433825858e+01       3.471045121321e+02       9.157473740178e+01       5.003525276156e+02       2.401161029304e+02       1.179147880119e+03       3.947739824022e-08      -3.947739824012e-08       6.733123624879e-21       1.000000027613e-04       1.015287620612e-13       1.184321947205e-07      -1.450439088742e-07       1.776352751982e-07       1.179147880119e+03       1.957402049813e+02      -8.022391841918e+00       6.345482533089e-04       6.121558318428e-01 
       3.327037216078e+03       5.314979920805e-05       1.151197923137e+02       3.392206417424e+01       1.403805339645e+04       4.218117913053e+00       4.671916414467e+07       6.361462098171e+01       3.375450694886e+02       8.967663715845e+01       4.899815532468e+02       2.335031779078e+02       1.150706437841e+03       3.947739824021e-08      -3.947739824011e-08       6.864241779941e-21       1.000000028314e-04       1.035143551898e-13       1.184321947205e-07      -1.450439088742e-07       1.776352751982e-07       1.150706437841e+03       1.903494157593e+02      -7.760784725676e+00       6.372695406565e-04       6.137231818461e-01 
       3.303882643706e+03       5.382519742618e-05       1.158065506546e+02       3.351066416915e+01       1.403736663811e+04       4.247462966601e+00       4.639184936562e+07       6.397658157098e+01       3.282488710959e+02       8.781787388073e+01       4.798255109732e+02       2.270723570682e+02       1.122964613058e+03       3.947739824021e-08      -3.947739824011e-08       6.997871443576e-21       1.000000029032e-04       1.055381587240e-13       1.184321947205e-07      -1.450439088742e-07       1.776352751982e-07       1.122964613058e+03       1.851070760152e+02      -7.507753502612e+00       6.400095065283e-04       6.152888960576e-01 
       3.280889097878e+03       5.450888730311e-05       1.164969033849e+02       3.310445399666e+01       1.403667628538e+04       4.277011156303e+00       4.606681487142e+07       6.434022439915e+01       3.192086686043e+02       8.599763245032e+01       4.698799470937e+02       2.208186262289e+02       1.095904874417e+03       3.947739824021e-08      -3.947739824010e-08       7.134059881800e-21       1.000000029767e-04       1.076008952391e-13       1.184321947205e-07      -1.450439088742e-07       1.776352751982e-07       1.095904874417e+03       1.800090982382e+02      -7.263015580589e+00       6.427682839869e-04       6.168529373756e-01 
